date,CDW UW Equity
2020-05-22,-1.3711
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,2.1468
2020-05-27,2.1572
2020-05-28,-0.6253
2020-05-29,1.1491
2020-05-30,
2020-05-31,
2020-06-01,0.9016
2020-06-02,1.2153
2020-06-03,1.6068
2020-06-04,1.4423
2020-06-05,7.3576
2020-06-06,
2020-06-07,
2020-06-08,2.3536
2020-06-09,-3.0244
2020-06-10,-2.1702
2020-06-11,-9.1776
2020-06-12,3.2206
2020-06-13,
2020-06-14,
2020-06-15,-0.1753
2020-06-16,4.8025
2020-06-17,-1.8346
2020-06-18,0.0512
2020-06-19,-0.2474
2020-06-20,
2020-06-21,
2020-06-22,-0.6499
2020-06-23,-0.2066
2020-06-24,-3.8465
2020-06-25,0.8521
2020-06-26,-3.513
2020-06-27,
2020-06-28,
2020-06-29,5.0788
2020-06-30,1.9123
2020-07-01,-0.5595
2020-07-02,1.3676
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,0.3757
2020-07-07,-2.9689
2020-07-08,-0.5962
2020-07-09,-0.7673
2020-07-10,1.1821
2020-07-11,
2020-07-12,
2020-07-13,-1.1068
2020-07-14,1.6166
2020-07-15,2.8846
2020-07-16,-0.8496
2020-07-17,1.5510000000000002
2020-07-18,
2020-07-19,
2020-07-20,-0.2785
2020-07-21,-0.9985
2020-07-22,1.7778
2020-07-23,-0.2435
2020-07-24,-3.5609
2020-07-25,
2020-07-26,
2020-07-27,1.5189
2020-07-28,-2.1066
2020-07-29,1.5722
2020-07-30,0.0432
2020-07-31,0.4841
2020-08-01,
2020-08-02,
2020-08-03,1.0409
2020-08-04,1.7538
2020-08-05,-2.3176
2020-08-06,-1.6787999999999998
2020-08-07,-0.0174
2020-08-08,
2020-08-09,
2020-08-10,-1.5422
2020-08-11,3.7257
2020-08-12,-0.5119
2020-08-13,-1.7408000000000001
2020-08-14,-0.9251
2020-08-15,
2020-08-16,
2020-08-17,0.0881
2020-08-18,-2.3235
2020-08-19,0.9101
2020-08-20,0.2947
2020-08-21,-1.0417
2020-08-22,
2020-08-23,
2020-08-24,1.3675
2020-08-25,-0.1247
2020-08-26,-0.8738
2020-08-27,3.3013
2020-08-28,0.4354
2020-08-29,
2020-08-30,
2020-08-31,-1.4652
2020-09-01,-0.9327
2020-09-02,4.3876
2020-09-03,-4.5605
2020-09-04,1.8542999999999998
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-2.2144
2020-09-09,-1.0473
2020-09-10,-0.4251
2020-09-11,1.1265
2020-09-12,
2020-09-13,
2020-09-14,1.6439
2020-09-15,0.9103
2020-09-16,-0.2365
2020-09-17,0.2809
2020-09-18,-1.2344
2020-09-19,
2020-09-20,
2020-09-21,-3.5543
2020-09-22,1.2499
2020-09-23,-0.8714
2020-09-24,1.1171
2020-09-25,2.0918
2020-09-26,
2020-09-27,
2020-09-28,3.3351
2020-09-29,1.3820000000000001
2020-09-30,1.2023
2020-10-01,3.3213
2020-10-02,-0.0081
2020-10-03,
2020-10-04,
2020-10-05,1.9354
2020-10-06,-2.2323
2020-10-07,2.3239
2020-10-08,0.2144
2020-10-09,-0.1664
2020-10-10,
2020-10-11,
2020-10-12,3.1907
2020-10-13,-0.0615
2020-10-14,-0.3156
2020-10-15,0.2162
2020-10-16,0.6317
2020-10-17,
2020-10-18,
2020-10-19,-1.3474
2020-10-20,0.357
2020-10-21,-0.3712
2020-10-22,0.4657
2020-10-23,0.4326
2020-10-24,
2020-10-25,
2020-10-26,-3.3308
2020-10-27,-1.9018000000000002
2020-10-28,-3.6908
2020-10-29,1.8698000000000001
2020-10-30,1.3642
2020-10-31,
2020-11-01,
2020-11-02,3.1403
2020-11-03,3.3768000000000002
2020-11-04,2.3944
2020-11-05,3.235
2020-11-06,-0.0941
2020-11-07,
2020-11-08,
2020-11-09,4.2738
2020-11-10,-4.4599
2020-11-11,0.8507
2020-11-12,-2.2639
2020-11-13,1.4975
2020-11-14,
2020-11-15,
2020-11-16,1.0829
2020-11-17,-1.6537
2020-11-18,-0.7677
2020-11-19,-2.1734
2020-11-20,-0.6251
2020-11-21,
2020-11-22,
2020-11-23,-0.5532
2020-11-24,4.5725
2020-11-25,-3.5667
2020-11-26,
2020-11-27,0.2198
2020-11-28,
2020-11-29,
2020-11-30,-1.3159
2020-12-01,1.1724999999999999
2020-12-02,-0.6135
2020-12-03,0.0305
2020-12-04,1.7143000000000002
2020-12-05,
2020-12-06,
2020-12-07,-0.4195
2020-12-08,0.0
2020-12-09,-0.7447
2020-12-10,-0.1819
2020-12-11,-0.7668
2020-12-12,
2020-12-13,
2020-12-14,0.7881
2020-12-15,0.835
2020-12-16,-0.4291
2020-12-17,2.2531
2020-12-18,-0.6433
2020-12-19,
2020-12-20,
2020-12-21,-2.5154
2020-12-22,-0.1832
2020-12-23,-0.6883
2020-12-24,-0.4775
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,1.4161000000000001
2020-12-29,-1.2132
2020-12-30,0.4094
2020-12-31,1.3769
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-3.5132
2021-01-05,0.5348
2021-01-06,0.8292
2021-01-07,2.3817
2021-01-08,1.9853
2021-01-09,
2021-01-10,
2021-01-11,-0.6984
2021-01-12,0.5761
2021-01-13,0.3943
2021-01-14,-0.1112
2021-01-15,-0.8457
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,-0.5162
2021-01-20,2.3915
2021-01-21,1.1164
2021-01-22,-1.7069999999999999
2021-01-23,
2021-01-24,
2021-01-25,-0.0665
2021-01-26,-0.7321
