date,CBOE UW Equity
2017-05-02,0.3871
2017-05-03,0.0603
2017-05-04,-0.0602
2017-05-05,0.94
2017-05-06,
2017-05-07,
2017-05-08,-1.7908
2017-05-09,3.3186999999999998
2017-05-10,-0.1765
2017-05-11,-0.5658
2017-05-12,-0.3438
2017-05-13,
2017-05-14,
2017-05-15,1.1062
2017-05-16,-1.2588
2017-05-17,0.2621
2017-05-18,0.309
2017-05-19,0.7464
2017-05-20,
2017-05-21,
2017-05-22,0.0118
2017-05-23,0.7995
2017-05-24,0.3499
2017-05-25,0.2906
2017-05-26,0.4057
2017-05-27,
2017-05-28,
2017-05-29,
2017-05-30,0.0231
2017-05-31,-0.0346
2017-06-01,0.521
2017-06-02,-0.0806
2017-06-03,
2017-06-04,
2017-06-05,0.1729
2017-06-06,-0.1496
2017-06-07,2.4317
2017-06-08,0.1125
2017-06-09,0.8654
2017-06-10,
2017-06-11,
2017-06-12,0.0111
2017-06-13,0.1894
2017-06-14,0.0778
2017-06-15,-0.5111
2017-06-16,-1.0833
2017-06-17,
2017-06-18,
2017-06-19,1.1855
2017-06-20,-0.7364
2017-06-21,-0.1574
2017-06-22,-0.2815
2017-06-23,0.2258
2017-06-24,
2017-06-25,
2017-06-26,0.9575
2017-06-27,0.4352
2017-06-28,0.5999
2017-06-29,0.497
2017-06-30,0.4396
2017-07-01,
2017-07-02,
2017-07-03,0.558
2017-07-04,
2017-07-05,1.2186
2017-07-06,-0.9137
2017-07-07,0.8679
2017-07-08,
2017-07-09,
2017-07-10,-0.3119
2017-07-11,0.1079
2017-07-12,-0.916
2017-07-13,0.6526
2017-07-14,-0.6051
2017-07-15,
2017-07-16,
2017-07-17,0.0435
2017-07-18,1.1954
2017-07-19,-0.2255
2017-07-20,0.2583
2017-07-21,0.8481
2017-07-22,
2017-07-23,
2017-07-24,-0.0958
2017-07-25,-0.4795
2017-07-26,0.6852
2017-07-27,-0.7975
2017-07-28,0.2144
2017-07-29,
2017-07-30,
2017-07-31,1.1124
2017-08-01,0.7193
2017-08-02,-0.4411
2017-08-03,0.211
2017-08-04,-1.5686
2017-08-05,
2017-08-06,
2017-08-07,1.2193
2017-08-08,0.8664
2017-08-09,1.4037
2017-08-10,-0.1343
2017-08-11,-0.4552
2017-08-12,
2017-08-13,
2017-08-14,0.8729
2017-08-15,0.4842
2017-08-16,0.2973
2017-08-17,-0.6542
2017-08-18,-0.9157
2017-08-19,
2017-08-20,
2017-08-21,0.8204
2017-08-22,2.0805
2017-08-23,-0.7164
2017-08-24,0.061
2017-08-25,1.3305
2017-08-26,
2017-08-27,
2017-08-28,0.3809
2017-08-29,0.1897
2017-08-30,0.1993
2017-08-31,0.6183
2017-09-01,0.0496
2017-09-02,
2017-09-03,
2017-09-04,
2017-09-05,1.2483
2017-09-06,1.4971
2017-09-07,-0.0482
2017-09-08,1.0224
2017-09-09,
2017-09-10,
2017-09-11,-0.3437
2017-09-12,0.3353
2017-09-13,0.6111
2017-09-14,0.4555
2017-09-15,-1.1148
2017-09-16,
2017-09-17,
2017-09-18,0.7834
2017-09-19,-0.0569
2017-09-20,0.92
2017-09-21,-0.1316
2017-09-22,0.32
2017-09-23,
2017-09-24,
2017-09-25,-0.272
2017-09-26,-1.505
2017-09-27,1.9005
2017-09-28,0.5811
2017-09-29,0.2889
2017-09-30,
2017-10-01,
2017-10-02,0.511
2017-10-03,0.8227
2017-10-04,0.2475
2017-10-05,-0.8323
2017-10-06,-0.2398
2017-10-07,
2017-10-08,
2017-10-09,0.9707
2017-10-10,-0.7233
2017-10-11,0.6179
2017-10-12,0.8433
2017-10-13,0.4363
2017-10-14,
2017-10-15,
2017-10-16,-0.724
2017-10-17,-0.155
2017-10-18,0.0548
2017-10-19,-0.6022
2017-10-20,0.9731
2017-10-21,
2017-10-22,
2017-10-23,0.6364
2017-10-24,-0.3975
2017-10-25,-0.4717
2017-10-26,1.6038999999999999
2017-10-27,0.4126
2017-10-28,
2017-10-29,
2017-10-30,-0.0804
2017-10-31,1.0728
2017-11-01,-0.3803
2017-11-02,2.6103
2017-11-03,-0.4759
2017-11-04,
2017-11-05,
2017-11-06,-0.5043
2017-11-07,-0.8913
2017-11-08,0.0
2017-11-09,0.626
2017-11-10,0.2804
2017-11-11,
2017-11-12,
2017-11-13,1.1271
2017-11-14,0.743
2017-11-15,-0.9348
2017-11-16,0.4415
2017-11-17,0.3965
2017-11-18,
2017-11-19,
2017-11-20,2.3609
2017-11-21,0.3355
2017-11-22,-0.2341
2017-11-23,
2017-11-24,0.6535
2017-11-25,
2017-11-26,
2017-11-27,0.308
2017-11-28,1.8423
2017-11-29,-1.4586000000000001
2017-11-30,2.2906
2017-12-01,0.6643
2017-12-02,
2017-12-03,
2017-12-04,-0.9175
2017-12-05,0.5361
2017-12-06,-0.2909
2017-12-07,0.632
2017-12-08,0.8696
2017-12-09,
2017-12-10,
2017-12-11,0.8621
2017-12-12,1.0051
2017-12-13,-1.05
2017-12-14,-0.1742
2017-12-15,0.2459
2017-12-16,
2017-12-17,
2017-12-18,-0.459
2017-12-19,-0.9063
2017-12-20,-0.3369
2017-12-21,0.322
2017-12-22,-0.1284
2017-12-23,
2017-12-24,
2017-12-25,
2017-12-26,-0.3455
2017-12-27,0.5805
2017-12-28,0.0721
2017-12-29,-0.2082
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,-1.4768
2018-01-03,0.6599
2018-01-04,0.3885
2018-01-05,2.87
2018-01-06,
2018-01-07,
2018-01-08,1.5125
2018-01-09,0.9727
2018-01-10,1.1775
2018-01-11,-0.1058
2018-01-12,-0.5144
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,-0.5475
2018-01-17,0.5581
2018-01-18,1.0569
2018-01-19,0.7298
2018-01-20,
2018-01-21,
2018-01-22,0.5079
2018-01-23,0.1858
2018-01-24,0.5638
2018-01-25,1.1728
2018-01-26,-0.1021
2018-01-27,
2018-01-28,
2018-01-29,-1.3940000000000001
2018-01-30,-1.3471
2018-01-31,0.8253
2018-02-01,1.6147
2018-02-02,-1.3987
2018-02-03,
2018-02-04,
2018-02-05,-3.0598
2018-02-06,-10.4114
2018-02-07,-2.031
2018-02-08,-2.9808
2018-02-09,-3.6347
2018-02-10,
2018-02-11,
2018-02-12,3.333
2018-02-13,1.3914
2018-02-14,2.4773
2018-02-15,2.1304
2018-02-16,-5.1086
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,-0.6012
2018-02-21,0.4694
2018-02-22,-1.204
2018-02-23,-1.1004
2018-02-24,
2018-02-25,
2018-02-26,2.3724
2018-02-27,-1.024
2018-02-28,1.6517
2018-03-01,-0.3393
2018-03-02,3.2687
2018-03-03,
2018-03-04,
2018-03-05,0.3043
2018-03-06,2.4447
2018-03-07,0.5247
2018-03-08,0.926
2018-03-09,3.8786
2018-03-10,
2018-03-11,
2018-03-12,-0.5781
2018-03-13,-3.1497
2018-03-14,-0.5254
2018-03-15,-0.57
2018-03-16,0.5143
2018-03-17,
2018-03-18,
2018-03-19,-0.5788
2018-03-20,1.1558
2018-03-21,-2.1435
2018-03-22,-4.0143
2018-03-23,-0.808
2018-03-24,
2018-03-25,
2018-03-26,2.5781
2018-03-27,-2.2079
2018-03-28,-0.1339
2018-03-29,1.9569
2018-03-30,
2018-03-31,
2018-04-01,
2018-04-02,-1.4198
2018-04-03,-1.3247
2018-04-04,0.1982
2018-04-05,0.3507
2018-04-06,-2.0251
2018-04-07,
2018-04-08,
2018-04-09,0.6311
2018-04-10,0.2272
2018-04-11,-1.6594
2018-04-12,1.1249
2018-04-13,-1.2036
2018-04-14,
2018-04-15,
2018-04-16,0.4246
2018-04-17,1.1764000000000001
2018-04-18,-0.6903
2018-04-19,0.5031
2018-04-20,0.2548
2018-04-21,
2018-04-22,
2018-04-23,-2.0153
2018-04-24,-2.2142
2018-04-25,0.6821
2018-04-26,0.5646
2018-04-27,-0.6363
2018-04-28,
2018-04-29,
2018-04-30,0.5556
2018-05-01,0.4776
2018-05-02,-0.466
2018-05-03,-1.2548
2018-05-04,-2.807
2018-05-05,
2018-05-06,
2018-05-07,0.6537
2018-05-08,-0.7658
2018-05-09,1.5043
2018-05-10,1.4436
2018-05-11,1.3376000000000001
2018-05-12,
2018-05-13,
2018-05-14,1.2076
2018-05-15,0.0
2018-05-16,0.3145
2018-05-17,-0.0645
2018-05-18,-1.6793
2018-05-19,
2018-05-20,
2018-05-21,-0.0657
2018-05-22,-1.9251
2018-05-23,-0.5745
2018-05-24,-1.0208
2018-05-25,0.3016
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,-1.067
2018-05-30,-2.9121
2018-05-31,-1.2018
2018-06-01,0.8815
2018-06-02,
2018-06-03,
2018-06-04,-0.3556
2018-06-05,1.2542
2018-06-06,1.0272
2018-06-07,2.5817
2018-06-08,1.0106
2018-06-09,
2018-06-10,
2018-06-11,0.9331
2018-06-12,0.6481
2018-06-13,-1.0417
2018-06-14,-0.6603
2018-06-15,-0.9537
2018-06-16,
2018-06-17,
2018-06-18,0.7003
2018-06-19,1.6032
2018-06-20,-0.9316
2018-06-21,-0.2591
2018-06-22,0.9909
2018-06-23,
2018-06-24,
2018-06-25,-0.7906
2018-06-26,1.5554000000000001
2018-06-27,-1.7207
2018-06-28,-0.1347
2018-06-29,0.2505
2018-06-30,
2018-07-01,
2018-07-02,-0.3075
2018-07-03,-1.2819
2018-07-04,
2018-07-05,0.5077
2018-07-06,-2.0886
2018-07-07,
2018-07-08,
2018-07-09,2.401
2018-07-10,-0.3004
2018-07-11,-0.7289
2018-07-12,0.9594
2018-07-13,-0.223
2018-07-14,
2018-07-15,
2018-07-16,0.8066
2018-07-17,1.1086
2018-07-18,1.087
2018-07-19,-1.1885
2018-07-20,-0.1336
2018-07-21,
2018-07-22,
2018-07-23,-0.3154
2018-07-24,-0.1534
2018-07-25,1.1524
2018-07-26,-1.3386
2018-07-27,-1.6840000000000002
2018-07-28,
2018-07-29,
2018-07-30,-5.3734
2018-07-31,0.4655
2018-08-01,-0.7928
2018-08-02,-0.5812
2018-08-03,-1.2213
2018-08-04,
2018-08-05,
2018-08-06,-1.7648000000000001
2018-08-07,0.71
2018-08-08,-0.9827
2018-08-09,-0.6472
2018-08-10,0.4235
2018-08-11,
2018-08-12,
2018-08-13,0.3135
2018-08-14,0.7329
2018-08-15,1.2732999999999999
2018-08-16,0.486
2018-08-17,0.6939
2018-08-18,
2018-08-19,
2018-08-20,3.1429
2018-08-21,-0.9516
2018-08-22,1.3083
2018-08-23,0.9685
2018-08-24,2.528
2018-08-25,
2018-08-26,
2018-08-27,-1.4325999999999999
2018-08-28,-0.8997
2018-08-29,0.5388
2018-08-30,0.1786
2018-08-31,0.159
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,3.1845
2018-09-05,-0.673
2018-09-06,-0.3969
2018-09-07,1.3897
2018-09-08,
2018-09-09,
2018-09-10,-0.8818
2018-09-11,0.6092
2018-09-12,-0.519
2018-09-13,0.5507
2018-09-14,0.1249
