date,VTRS UW Equity
2019-04-09,-2.3407
2019-04-10,0.3687
2019-04-11,-0.7715
2019-04-12,-0.1481
2019-04-13,
2019-04-14,
2019-04-15,-0.1483
2019-04-16,0.5199
2019-04-17,-1.256
2019-04-18,0.4489
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,-0.4842
2019-04-23,-0.4491
2019-04-24,-0.6015
2019-04-25,0.9077
2019-04-26,1.3493
2019-04-27,
2019-04-28,
2019-04-29,0.7766
2019-04-30,-0.9541
2019-05-01,0.2964
2019-05-02,2.2534
2019-05-03,1.1922
2019-05-04,
2019-05-05,
2019-05-06,0.8925
2019-05-07,-23.8146
2019-05-08,1.6721
2019-05-09,3.9744
2019-05-10,-2.5923
2019-05-11,
2019-05-12,
2019-05-13,-9.4272
2019-05-14,1.6434
2019-05-15,-1.7638
2019-05-16,0.798
2019-05-17,-2.8204000000000002
2019-05-18,
2019-05-19,
2019-05-20,-1.1202
2019-05-21,1.2873
2019-05-22,-0.1017
2019-05-23,-2.4427
2019-05-24,-0.9911
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,-5.6902
2019-05-29,0.5587
2019-05-30,-4.3889
2019-05-31,-2.3823
2019-06-01,
2019-06-02,
2019-06-03,2.3214
2019-06-04,3.6649000000000003
2019-06-05,-0.2806
2019-06-06,-1.8008
2019-06-07,-0.2865
2019-06-08,
2019-06-09,
2019-06-10,0.977
2019-06-11,-0.3415
2019-06-12,-1.9989
2019-06-13,1.2821
2019-06-14,-2.0713
2019-06-15,
2019-06-16,
2019-06-17,1.4689
2019-06-18,2.7794
2019-06-19,1.9718
2019-06-20,0.6077
2019-06-21,0.6041
2019-06-22,
2019-06-23,
2019-06-24,-1.9651
2019-06-25,3.8419
2019-06-26,0.0536
2019-06-27,1.6613
2019-06-28,0.369
2019-06-29,
2019-06-30,
2019-07-01,2.1008
2019-07-02,-0.463
2019-07-03,1.7054
2019-07-04,
2019-07-05,-0.9654
2019-07-06,
2019-07-07,
2019-07-08,-1.1288
2019-07-09,1.8163
2019-07-10,-2.4975
2019-07-11,-0.4705
2019-07-12,0.9454
2019-07-13,
2019-07-14,
2019-07-15,-1.3007
2019-07-16,-2.8466
2019-07-17,-2.8215
2019-07-18,-0.335
2019-07-19,1.4006
2019-07-20,
2019-07-21,
2019-07-22,-0.2762
2019-07-23,1.6066
2019-07-24,3.108
2019-07-25,-2.4855
2019-07-26,0.1085
2019-07-27,
2019-07-28,
2019-07-29,12.5677
2019-07-30,3.128
2019-07-31,-2.4732
2019-08-01,-2.7751
2019-08-02,-2.3622
2019-08-03,
2019-08-04,
2019-08-05,-2.4698
2019-08-06,-5.9432
2019-08-07,1.5934
2019-08-08,3.245
2019-08-09,2.043
2019-08-10,
2019-08-11,
2019-08-12,-1.7967
2019-08-13,3.0842
2019-08-14,-8.5193
2019-08-15,-2.3836
2019-08-16,5.2243
2019-08-17,
2019-08-18,
2019-08-19,3.5618
2019-08-20,-0.5211
2019-08-21,0.0
2019-08-22,-0.2619
2019-08-23,-3.6765
2019-08-24,
2019-08-25,
2019-08-26,2.4537
2019-08-27,-0.6386
2019-08-28,2.5709999999999997
2019-08-29,3.9164
2019-08-30,-2.1608
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,-1.0272
2019-09-04,2.439
2019-09-05,2.4316
2019-09-06,1.4837
2019-09-07,
2019-09-08,
2019-09-09,3.2651
2019-09-10,3.2563
2019-09-11,2.9707
2019-09-12,-1.2872
2019-09-13,-2.473
2019-09-14,
2019-09-15,
2019-09-16,0.5071
2019-09-17,-1.6972
2019-09-18,-0.6533
2019-09-19,-1.3620999999999999
2019-09-20,0.0
2019-09-21,
2019-09-22,
2019-09-23,-0.6667
2019-09-24,-4.4583
2019-09-25,0.9533
2019-09-26,-1.7893
2019-09-27,-2.3785
2019-09-28,
2019-09-29,
2019-09-30,2.5402
2019-10-01,-4.8027999999999995
2019-10-02,-1.5932
2019-10-03,1.619
2019-10-04,0.4249
2019-10-05,
2019-10-06,
2019-10-07,-0.3702
2019-10-08,-2.4416
2019-10-09,0.272
2019-10-10,0.217
2019-10-11,2.3281
2019-10-12,
2019-10-13,
2019-10-14,-2.0106
2019-10-15,1.6739000000000002
2019-10-16,-0.5045
2019-10-17,0.774
2019-10-18,-2.9131
2019-10-19,
2019-10-20,
2019-10-21,-0.982
2019-10-22,0.8815
2019-10-23,1.1742
2019-10-24,-1.4845
2019-10-25,2.4657999999999998
2019-10-26,
2019-10-27,
2019-10-28,1.4439
2019-10-29,3.2683
2019-10-30,-0.9188
2019-10-31,-1.3395000000000001
2019-11-01,2.7676
2019-11-02,
2019-11-03,
2019-11-04,0.3049
2019-11-05,-9.8784
2019-11-06,-3.4851
2019-11-07,-0.9319
2019-11-08,3.5273
2019-11-09,
2019-11-10,
2019-11-11,-2.1011
2019-11-12,1.6821000000000002
2019-11-13,-1.4832
2019-11-14,-0.0579
2019-11-15,2.5492
2019-11-16,
2019-11-17,
2019-11-18,-2.6554
2019-11-19,0.2322
2019-11-20,-0.1737
2019-11-21,0.7541
2019-11-22,-0.1727
2019-11-23,
2019-11-24,
2019-11-25,4.1522
2019-11-26,1.3289
2019-11-27,2.623
2019-11-28,
2019-11-29,0.0
2019-11-30,
2019-12-01,
2019-12-02,-0.639
2019-12-03,-0.6967
2019-12-04,1.8888
2019-12-05,0.1059
2019-12-06,2.0635
2019-12-07,
2019-12-08,
2019-12-09,-1.3997
2019-12-10,-1.7086999999999999
2019-12-11,0.6151
2019-12-12,4.6251999999999995
2019-12-13,-2.7439
2019-12-14,
2019-12-15,
2019-12-16,-0.5747
2019-12-17,-1.051
2019-12-18,0.2124
2019-12-19,2.7027
2019-12-20,2.1156
2019-12-21,
2019-12-22,
2019-12-23,0.6569
2019-12-24,-0.4016
2019-12-25,
2019-12-26,-1.3105
2019-12-27,0.715
2019-12-28,
2019-12-29,
2019-12-30,-1.4706000000000001
2019-12-31,3.4483
2020-01-01,
2020-01-02,2.7363
2020-01-03,-2.1792
2020-01-04,
2020-01-05,
2020-01-06,3.3168
2020-01-07,1.4375
2020-01-08,0.2362
2020-01-09,-1.3666
2020-01-10,-0.3822
2020-01-11,
2020-01-12,
2020-01-13,-0.3357
2020-01-14,2.0212
2020-01-15,4.0094
2020-01-16,-0.3628
2020-01-17,-1.411
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,-0.0462
2020-01-22,0.6467
2020-01-23,1.6061999999999999
2020-01-24,-1.3098
2020-01-25,
2020-01-26,
2020-01-27,-3.1579
2020-01-28,3.2136
2020-01-29,1.1905000000000001
2020-01-30,-0.8145
2020-01-31,-2.281
2020-02-01,
2020-02-02,
2020-02-03,0.9337
2020-02-04,2.9602
2020-02-05,2.6505
2020-02-06,0.0
2020-02-07,-0.3501
2020-02-08,
2020-02-09,
2020-02-10,-0.6588
2020-02-11,-1.1936
2020-02-12,-0.8501
2020-02-13,-2.3466
2020-02-14,1.2015
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,-2.8311
2020-02-19,-1.7856999999999998
2020-02-20,0.1196
2020-02-21,1.0753
2020-02-22,
2020-02-23,
2020-02-24,-3.9716
2020-02-25,-2.0187
2020-02-26,-1.8090000000000002
2020-02-27,-4.4012
2020-02-28,-7.9764
2020-02-29,
2020-03-01,
2020-03-02,1.687
2020-03-03,-6.8078
2020-03-04,3.3149
2020-03-05,-4.7534
2020-03-06,-3.9301
2020-03-07,
2020-03-08,
2020-03-09,-6.6234
2020-03-10,4.8679
2020-03-11,-4.0451
2020-03-12,-8.3621
2020-03-13,13.4992
2020-03-14,
2020-03-15,
2020-03-16,-0.0664
2020-03-17,3.5239000000000003
2020-03-18,-8.9274
2020-03-19,4.866
2020-03-20,2.5555
2020-03-21,
2020-03-22,
2020-03-23,3.2131
2020-03-24,-3.8119
2020-03-25,-1.3871
2020-03-26,4.0857
2020-03-27,-4.2471
2020-03-28,
2020-03-29,
2020-03-30,1.2769
2020-03-31,-1.0617
2020-04-01,-4.3595
2020-04-02,-2.3843
2020-04-03,-1.2931
2020-04-04,
2020-04-05,
2020-04-06,2.1834
2020-04-07,2.3504
2020-04-08,5.3584
2020-04-09,6.2087
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-0.1244
2020-04-14,1.8056999999999999
2020-04-15,-5.4434000000000005
2020-04-16,0.2587
2020-04-17,3.9355
2020-04-18,
2020-04-19,
2020-04-20,-1.5518
2020-04-21,-4.6028
2020-04-22,-1.4541
2020-04-23,2.6157
2020-04-24,3.0065
2020-04-25,
2020-04-26,
2020-04-27,2.4112
2020-04-28,1.8587
2020-04-29,5.3528
2020-04-30,-3.1755
2020-05-01,-3.8462
2020-05-02,
2020-05-03,
2020-05-04,2.4496
2020-05-05,0.3027
2020-05-06,1.7803
2020-05-07,2.6978999999999997
2020-05-08,1.4434
2020-05-09,
2020-05-10,
2020-05-11,-3.5286999999999997
2020-05-12,-4.2478
2020-05-13,-4.2514
2020-05-14,-2.0592
2020-05-15,-0.3942
2020-05-16,
2020-05-17,
2020-05-18,8.5752
2020-05-19,-2.4909
2020-05-20,1.6511
2020-05-21,-1.9614
2020-05-22,-2.2194
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,3.1969
2020-05-27,6.3197
2020-05-28,0.5245
2020-05-29,-1.0435
2020-05-30,
2020-05-31,
2020-06-01,3.222
2020-06-02,-0.7946
2020-06-03,0.3432
2020-06-04,0.9122
2020-06-05,-0.1695
2020-06-06,
2020-06-07,
2020-06-08,6.2818
2020-06-09,-1.7572
2020-06-10,-6.1518
2020-06-11,-5.862
2020-06-12,-2.2086
2020-06-13,
2020-06-14,
2020-06-15,-0.2509
2020-06-16,1.4465
2020-06-17,-0.9919
2020-06-18,2.2542
2020-06-19,-1.041
2020-06-20,
2020-06-21,
2020-06-22,1.8564
2020-06-23,-1.3366
2020-06-24,-1.3547
2020-06-25,2.2472
2020-06-26,-2.9915000000000003
2020-06-27,
2020-06-28,
2020-06-29,0.6293
2020-06-30,0.5629
2020-07-01,-2.0211
2020-07-02,1.1108
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,3.8293
2020-07-07,-2.5998
2020-07-08,0.4966
2020-07-09,-1.9148
2020-07-10,1.3854
2020-07-11,
2020-07-12,
2020-07-13,0.1863
2020-07-14,2.4179
2020-07-15,2.7845
2020-07-16,-0.8245
2020-07-17,-0.1781
2020-07-18,
2020-07-19,
2020-07-20,-0.9518
2020-07-21,-1.6817
2020-07-22,1.2217
2020-07-23,-2.9572000000000003
2020-07-24,-0.7463
2020-07-25,
2020-07-26,
2020-07-27,1.6291
2020-07-28,-0.3699
2020-07-29,5.198
2020-07-30,-3.9412000000000003
2020-07-31,-1.3472
2020-08-01,
2020-08-02,
2020-08-03,1.5518
2020-08-04,-0.2445
2020-08-05,3.5539
2020-08-06,-2.8402
2020-08-07,-0.3959
2020-08-08,
2020-08-09,
2020-08-10,0.0306
2020-08-11,1.7115
2020-08-12,-2.7644
2020-08-13,-0.2472
2020-08-14,0.3098
2020-08-15,
2020-08-16,
2020-08-17,0.3706
2020-08-18,-0.3692
2020-08-19,1.9765000000000001
2020-08-20,-1.0297
2020-08-21,-2.142
2020-08-22,
2020-08-23,
2020-08-24,2.1263
2020-08-25,-1.8371
2020-08-26,1.7467000000000001
2020-08-27,-0.7971
2020-08-28,0.309
2020-08-29,
2020-08-30,
2020-08-31,0.9242
2020-09-01,-5.3724
2020-09-02,1.3548
2020-09-03,-1.5913
2020-09-04,2.2639
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-1.1069
2020-09-09,-2.4624
2020-09-10,-1.2459
2020-09-11,1.7928
2020-09-12,
2020-09-13,
2020-09-14,2.8702
2020-09-15,1.1414
2020-09-16,0.3135
2020-09-17,1.0
2020-09-18,-2.6609
2020-09-19,
2020-09-20,
2020-09-21,-6.0394
2020-09-22,0.2706
2020-09-23,-3.0364
2020-09-24,-1.1134
2020-09-25,1.4778
2020-09-26,
2020-09-27,
2020-09-28,1.5257
2020-09-29,-0.4781
2020-09-30,1.7845
2020-10-01,-0.2023
2020-10-02,0.6081
2020-10-03,
2020-10-04,
2020-10-05,1.3432
2020-10-06,-1.4579
2020-10-07,0.269
2020-10-08,5.4326
2020-10-09,-0.5089
2020-10-10,
2020-10-11,
2020-10-12,2.1739
2020-10-13,-2.4406
2020-10-14,-0.2566
2020-10-15,1.1897
2020-10-16,-0.1589
2020-10-17,
2020-10-18,
2020-10-19,-1.846
2020-10-20,-0.7134
2020-10-21,-1.1104
2020-10-22,3.0383
2020-10-23,0.5769
2020-10-24,
2020-10-25,
2020-10-26,-4.079
2020-10-27,-3.9203
2020-10-28,-1.1065
2020-10-29,0.4895
2020-10-30,1.183
2020-10-31,
2020-11-01,
2020-11-02,4.1265
2020-11-03,0.0
2020-11-04,-0.4293
2020-11-05,0.4312
2020-11-06,-3.2365
2020-11-07,
2020-11-08,
2020-11-09,3.2082
2020-11-10,3.4392
2020-11-11,0.3836
2020-11-12,-1.2102
2020-11-13,0.2579
2020-11-14,
2020-11-15,
2020-11-16,1.9614
2020-11-17,3.059
2020-11-18,-0.918
2020-11-19,11.8592
2020-11-20,-5.4114
2020-11-21,
2020-11-22,
2020-11-23,-2.1016
2020-11-24,0.7752
2020-11-25,1.0059
2020-11-26,
2020-11-27,-0.1172
2020-11-28,
2020-11-29,
2020-11-30,-1.349
2020-12-01,1.1296
2020-12-02,0.6761
2020-12-03,1.4307
2020-12-04,1.3241
2020-12-05,
2020-12-06,
2020-12-07,-0.1705
2020-12-08,1.5367
2020-12-09,-1.7936999999999999
2020-12-10,0.9703
2020-12-11,-1.9785
2020-12-12,
2020-12-13,
2020-12-14,-0.0577
2020-12-15,2.3081
2020-12-16,0.7332
2020-12-17,-0.7839
2020-12-18,0.1693
2020-12-19,
2020-12-20,
2020-12-21,-2.0282
2020-12-22,2.0127
2020-12-23,0.7892
2020-12-24,-0.6152
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,-0.1688
2020-12-29,0.0564
2020-12-30,2.1408
2020-12-31,3.3646
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-1.0672
2021-01-05,-2.3731999999999998
2021-01-06,2.1547
2021-01-07,0.1622
2021-01-08,-1.1879
2021-01-09,
2021-01-10,
2021-01-11,0.929
2021-01-12,-1.2453
2021-01-13,0.8772
2021-01-14,-5.9239
2021-01-15,-1.502
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,2.2874
2021-01-20,1.4335
2021-01-21,-2.1481
2021-01-22,0.6932
2021-01-23,
2021-01-24,
2021-01-25,-1.1474
2021-01-26,-0.8125
