ticker,CVHL US Equity
2019-12-17,-22.2222
2019-12-20,-14.2857
2019-12-23,0.0
2019-12-27,0.0
2019-12-30,66.6667
2019-12-31,-39.0
2020-01-02,29.5082
2020-01-21,78.481
2020-01-22,-3.5461
2020-01-23,3.6765
2020-01-24,-7.0922
2020-01-27,0.0
2020-01-28,0.0
2020-02-03,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,-22.1374
2020-02-14,23.5294
2020-02-18,0.0
2020-02-19,-19.0476
2020-02-20,32.3529
2020-02-21,0.0
2020-02-24,0.0
2020-02-27,11.1111
2020-02-28,-20.0
2020-03-06,12.5
2020-03-09,0.0
2020-03-13,0.0
2020-03-17,-11.1111
2020-03-19,-4.1667
2020-03-20,15.2174
2020-03-23,-13.2075
2020-03-24,-4.3478
2020-03-27,13.6364
2020-03-30,0.0
2020-04-09,0.0
2020-04-13,0.0
2020-04-21,0.0
2020-04-22,-20.0
2020-04-23,25.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,-20.0
2020-04-29,25.0
2020-05-01,0.0
2020-05-05,0.0
2020-05-06,36.0
2020-05-07,-51.7647
2020-05-08,-34.1463
2020-05-11,11.1111
2020-05-12,-16.6667
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,38.0
2020-05-19,-19.5652
2020-05-20,0.0
2020-05-21,-27.9279
2020-05-22,85.0
2020-05-26,-6.7568
2020-05-27,-22.4638
2020-05-28,21.4953
2020-05-29,-16.9231
2020-06-01,7.4074
2020-06-02,-31.0345
2020-06-03,36.25
2020-06-04,22.9358
2020-06-05,0.0
2020-06-08,-16.4179
2020-06-09,-3.5714
2020-06-10,-24.0741
2020-06-11,31.7073
2020-06-15,22.2222
2020-06-16,-10.6061
2020-06-17,-16.1017
2020-06-19,-23.2323
2020-06-22,31.5789
2020-06-23,-14.0
2020-06-24,-1.1628
2020-06-25,17.647100000000002
2020-06-26,20.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,-16.6667
2020-07-02,20.0
2020-07-06,-16.6667
2020-07-07,0.0
2020-07-09,1.0
2020-07-10,32.6733
2020-07-13,10.4478
2020-07-14,18.2432
2020-07-15,-17.7143
2020-07-17,6.9444
2020-07-20,3.2468
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-27,23.2704
2020-07-28,-12.2449
2020-07-29,0.0
2020-07-30,-6.9767
2020-07-31,9.375
