ticker,YNDX US Equity
2020-03-03,-2.5911
2020-03-04,3.9649
2020-03-05,-2.293
2020-03-06,-2.3962
2020-03-09,-13.3384
2020-03-10,7.8271
2020-03-11,-2.844
2020-03-12,-10.4544
2020-03-13,5.6663
2020-03-16,-9.2516
2020-03-17,2.7922000000000002
2020-03-18,-8.686
2020-03-19,5.9149
2020-03-20,-2.3186999999999998
2020-03-23,-2.5744
2020-03-24,9.4372
2020-03-25,4.7977
2020-03-26,4.1891
2020-03-27,-5.2843
2020-03-30,2.7289
2020-03-31,0.5018
2020-04-01,-4.7577
2020-04-02,0.555
2020-04-03,-0.7053
2020-04-06,4.6016
2020-04-07,1.8601
2020-04-08,4.1449
2020-04-09,0.5845
2020-04-13,1.5495
2020-04-14,0.4087
2020-04-15,-5.3189
2020-04-16,0.2293
2020-04-17,4.7183
2020-04-20,-3.3179
2020-04-21,-3.9119
2020-04-22,2.7337
2020-04-23,0.8584
2020-04-24,2.1277
2020-04-27,2.6667
2020-04-28,1.7045
2020-04-29,5.3738
2020-04-30,-4.62
2020-05-01,-0.9926
2020-05-04,1.5907
2020-05-05,1.0
2020-05-06,0.3387
2020-05-07,4.6481
2020-05-08,1.0918
2020-05-11,-1.3746
2020-05-12,-0.448
2020-05-13,-3.225
2020-05-14,0.31
2020-05-15,0.4121
2020-05-18,4.95
2020-05-19,-0.5621
2020-05-20,1.5237
2020-05-21,-1.6461000000000001
2020-05-22,-0.9107
2020-05-26,0.4223
2020-05-27,0.5936
2020-05-28,-0.0738
2020-05-29,-1.0089
2020-06-01,1.9140000000000001
2020-06-02,0.0976
2020-06-03,1.0478
2020-06-04,-0.3617
2020-06-05,2.4201
2020-06-08,0.3072
2020-06-09,-1.0836
2020-06-10,0.4287
2020-06-11,-4.4581
2020-06-12,4.691
2020-06-15,1.6596
2020-06-16,1.5392000000000001
2020-06-17,0.9646
2020-06-18,1.3649
2020-06-19,2.3788
2020-06-22,2.8935
2020-06-23,4.3886
2020-06-24,2.6531000000000002
2020-06-25,0.497
2020-06-26,-3.0069
2020-06-29,0.4283
2020-06-30,1.5840999999999998
2020-07-01,-1.0596
2020-07-02,1.2730000000000001
2020-07-06,0.6185
2020-07-07,-0.9122
2020-07-08,0.5203
2020-07-09,2.2895
2020-07-10,-0.0973
2020-07-13,0.7598
2020-07-14,3.1516
2020-07-15,2.7554
2020-07-16,-2.4261
2020-07-17,2.3369
2020-07-20,2.6489000000000003
2020-07-21,-0.3025
2020-07-22,0.9104
2020-07-23,-0.5661
2020-07-24,0.0178
2020-07-27,2.9705
2020-07-28,-1.5373999999999999
2020-07-29,1.0702
2020-07-30,-0.6596
2020-07-31,0.5417
