ticker,FEIM US Equity
2013-05-06,2.7692
2013-05-07,-1.2974
2013-05-08,1.0111
2013-05-09,-1.9019
2013-05-10,0.6122
2013-05-13,0.5071
2013-05-14,1.3118
2013-05-15,1.992
2013-05-16,-0.5859
2013-05-17,0.1965
2013-05-20,-0.2941
2013-05-21,0.6883
2013-05-22,-0.8789
2013-05-23,-2.266
2013-05-24,-0.7056
2013-05-28,2.6395999999999997
2013-05-29,4.8467
2013-05-30,-3.1132
2013-05-31,-0.4869
2013-06-03,-2.4462
2013-06-04,-0.5015
2013-06-05,-0.504
2013-06-06,0.6079
2013-06-07,0.4028
2013-06-10,-0.5015
2013-06-11,-0.1008
2013-06-12,2.1191
2013-06-13,0.9881
2013-06-14,1.8591
2013-06-17,0.0
2013-06-18,1.1527
2013-06-19,2.0893
2013-06-20,-2.4186
2013-06-21,2.2879
2013-06-24,-0.5592
2013-06-25,1.0309
2013-06-26,-3.3395
2013-06-27,0.3839
2013-06-28,1.8164
2013-07-01,-0.3756
2013-07-02,0.7552
2013-07-03,1.1214
2013-07-05,-0.7401
2013-07-08,0.932
2013-07-09,0.3693
2013-07-10,-2.7599
2013-07-11,-5.7711
2013-07-12,2.4096
2013-07-15,4.6078
2013-07-16,-5.1546
2013-07-17,0.5929
2013-07-18,5.8939
2013-07-19,-2.5046
2013-07-22,0.8563
2013-07-23,-1.1320999999999999
2013-07-24,-0.7634
2013-07-25,-0.6731
2013-07-26,-1.4521
2013-07-29,0.7859
2013-07-30,1.8519
2013-07-31,1.7225000000000001
2013-08-01,0.2822
2013-08-02,1.1257
2013-08-05,0.9276
2013-08-06,2.4816
2013-08-07,-2.6009
2013-08-08,-0.1842
2013-08-09,-4.2435
2013-08-12,-0.0963
2013-08-13,4.0501
2013-08-14,1.4828999999999999
2013-08-15,0.4566
2013-08-16,0.0
2013-08-19,-2.9091
2013-08-20,-0.2809
2013-08-21,-0.2817
2013-08-22,3.1073
2013-08-23,0.8219
2013-08-26,-0.4529
2013-08-27,-0.9099
2013-08-28,-0.8264
2013-08-29,-1.9444
2013-08-30,0.1889
2013-09-03,1.3195000000000001
2013-09-04,1.2093
2013-09-05,0.9191
2013-09-06,0.4554
2013-09-09,-0.816
2013-09-10,-0.9141
2013-09-11,3.69
2013-09-12,-1.1566
2013-09-13,-0.5401
2013-09-16,-0.724
2013-09-17,2.0966
2013-09-18,-1.6964000000000001
2013-09-19,4.5413
2013-09-20,0.9557
2013-09-23,3.6145
2013-09-24,-0.2492
2013-09-25,-0.3331
2013-09-26,0.3342
2013-09-27,-2.0816
2013-09-30,-0.6803
2013-10-01,-0.2568
2013-10-02,-0.9442
2013-10-03,-4.766
2013-10-04,-0.546
2013-10-07,0.6404
2013-10-08,2.4545
2013-10-09,0.2662
2013-10-10,1.3274
2013-10-11,1.31
2013-10-14,1.1207
2013-10-15,-3.9215999999999998
2013-10-16,0.1775
2013-10-17,-0.4429
2013-10-18,-0.8007
2013-10-21,1.2556
2013-10-22,-0.3543
2013-10-23,-1.5110999999999999
2013-10-24,1.444
2013-10-25,-0.4448
2013-10-28,-1.0724
2013-10-29,0.3613
2013-10-30,-1.0891
2013-10-31,1.1011
2013-11-01,0.8101
2013-11-04,0.0
2013-11-05,0.4464
2013-11-06,-2.3111
2013-11-07,1.3649
2013-11-08,0.3591
2013-11-11,-0.6261
2013-11-12,0.36
2013-11-13,-0.1794
2013-11-14,-0.2695
2013-11-15,-0.6306
2013-11-18,0.7253
2013-11-19,-0.5401
2013-11-20,0.2715
2013-11-21,0.0778
2013-11-22,-0.7091
2013-11-25,2.634
2013-11-26,-2.0354
2013-11-27,2.2584
2013-11-29,1.0601
2013-12-02,-2.4476
2013-12-03,1.3441
2013-12-04,-1.6799
2013-12-05,3.2374
2013-12-06,-0.6098
2013-12-09,-1.1394
2013-12-10,-0.1773
2013-12-11,-2.3091
2013-12-12,0.4545
2013-12-13,-0.4525
2013-12-16,1.0
2013-12-17,-0.8101
2013-12-18,0.0
2013-12-19,1.7241
2013-12-20,-0.2676
2013-12-23,2.7728
2013-12-24,0.5222
2013-12-26,0.8658
2013-12-27,-1.6309
2013-12-30,3.3159
2013-12-31,-1.4358
2014-01-02,-1.2852999999999999
2014-01-03,1.9097
2014-01-06,0.8518
2014-01-07,2.7872
2014-01-08,-0.0822
2014-01-09,-0.2467
2014-01-10,1.6488
2014-01-13,-2.5141999999999998
2014-01-14,0.0
2014-01-15,0.8319
2014-01-16,-0.7426
2014-01-17,2.9093999999999998
2014-01-21,-0.3231
2014-01-22,0.081
2014-01-23,-0.0202
2014-01-24,-0.4657
2014-01-27,-2.2782999999999998
2014-01-28,0.3331
2014-01-29,-0.083
2014-01-30,0.5814
2014-01-31,-0.1652
2014-02-03,-1.8197
2014-02-04,1.0952
2014-02-05,-1.3333
2014-02-06,-1.8580999999999999
2014-02-07,1.2909
2014-02-10,-0.2549
2014-02-11,1.448
2014-02-12,-0.3359
2014-02-13,-0.674
2014-02-14,-0.3393
2014-02-18,-0.5106
2014-02-19,0.0855
2014-02-20,-1.453
2014-02-21,1.8213
2014-02-24,-1.7888
2014-02-25,-0.6071
2014-02-26,-0.8726
2014-02-27,0.7042
2014-02-28,0.5245
2014-03-03,-1.1304
2014-03-04,2.9903
2014-03-05,-2.3911
2014-03-06,-1.5748
2014-03-07,0.5333
2014-03-10,-0.6189
2014-03-11,-0.2669
2014-03-12,-0.4014
2014-03-13,-1.3883
2014-03-14,-0.1817
2014-03-17,1.4559
2014-03-18,-0.8072
2014-03-19,-0.2532
2014-03-20,-0.2901
2014-03-21,-3.5455
2014-03-24,2.4505
2014-03-25,-0.828
2014-03-26,-2.0408
2014-03-27,0.8523
2014-03-28,0.0
2014-03-31,1.5023
2014-04-01,0.0925
2014-04-02,-0.9231
2014-04-03,-1.1217
2014-04-04,1.4163000000000001
2014-04-07,-1.2093
2014-04-08,1.2241
2014-04-09,0.2791
2014-04-10,-1.577
2014-04-11,-1.3195000000000001
2014-04-14,0.2865
2014-04-15,1.619
2014-04-16,0.6549
2014-04-17,1.0254
2014-04-21,0.0
2014-04-22,3.2258
2014-04-23,-0.625
2014-04-24,-0.3594
2014-04-25,-1.8936
2014-04-28,-1.4706000000000001
2014-04-29,-0.8396
2014-04-30,-0.2822
2014-05-01,-0.9434
2014-05-02,0.5714
2014-05-05,-1.5152
2014-05-06,1.1538
2014-05-07,-0.8555
2014-05-08,-0.5753
2014-05-09,1.2536
2014-05-12,1.7143000000000002
2014-05-13,-0.0936
2014-05-14,-0.9372
2014-05-15,0.473
2014-05-16,-0.1883
2014-05-19,1.7925
2014-05-20,1.2048
2014-05-21,3.022
2014-05-22,0.9778
2014-05-23,-1.6724999999999999
2014-05-27,1.1638
2014-05-28,-0.9735
2014-05-29,-0.7149
2014-05-30,0.8101
2014-06-02,-0.4464
2014-06-03,-2.1525
2014-06-04,1.7415
2014-06-05,0.7207
2014-06-06,-0.6261
2014-06-09,0.36
2014-06-10,0.2691
2014-06-11,-0.805
2014-06-12,0.4509
2014-06-13,-0.3591
2014-06-16,-1.0811
2014-06-17,0.6375
2014-06-18,1.3575
2014-06-19,-1.6964000000000001
2014-06-20,-0.1817
2014-06-23,0.364
2014-06-24,-1.5413000000000001
2014-06-25,-0.0921
2014-06-26,10.5991
2014-06-27,4.0833
2014-06-30,-1.4412
2014-07-01,-1.2185
2014-07-02,-0.1645
2014-07-03,-0.3295
2014-07-07,-4.0496
2014-07-08,-5.6848
2014-07-09,-0.7306
2014-07-10,-2.2999
2014-07-11,1.0358
2014-07-14,-0.1864
2014-07-15,-1.4006
2014-07-16,0.3788
2014-07-17,0.566
2014-07-18,-0.3752
2014-07-21,2.4482
2014-07-22,0.9375
2014-07-23,-0.2914
2014-07-24,0.5479
2014-07-25,-0.9991
2014-07-28,2.1101
2014-07-29,3.2794
2014-07-31,-0.4785
2014-08-01,0.0874
2014-08-04,-0.0873
2014-08-05,-3.4091
2014-08-06,0.9955
2014-08-07,-0.7168
2014-08-08,3.4295999999999998
2014-08-11,0.6108
2014-08-12,-1.301
2014-08-13,0.2038
2014-08-14,0.4105
2014-08-15,-0.4367
2014-08-18,0.4386
2014-08-19,-0.6114
2014-08-20,-0.5272
2014-08-21,-0.9717
2014-08-22,0.0892
2014-08-25,0.0891
2014-08-26,0.1781
2014-08-27,0.4444
2014-08-28,1.3274
2014-08-29,1.9214
2014-09-02,-1.0283
2014-09-03,-1.039
2014-09-04,-1.4873
2014-09-05,1.2433
2014-09-08,-1.5789
2014-09-09,0.3576
2014-09-10,0.3186
2014-09-11,-0.4958
2014-09-12,0.1768
2014-09-15,-1.2422
2014-09-16,-0.009
2014-09-17,0.3687
2014-09-18,1.6129
2014-09-19,-1.3228
2014-09-22,0.5362
2014-09-23,-0.8889
2014-09-24,-0.9865
2014-09-25,-4.3478
2014-09-26,2.6515
2014-09-29,-2.583
2014-09-30,1.0417
2014-10-01,-0.5623
2014-10-02,0.5655
2014-10-03,1.0309
2014-10-06,-1.1132
2014-10-07,0.3752
2014-10-08,3.0841
2014-10-09,1.6092
2014-10-10,-1.2269
2014-10-13,3.252
2014-10-14,7.3491
2014-10-15,-3.3007
2014-10-16,1.6435
2014-10-17,1.3267
2014-10-20,-4.2553
2014-10-21,4.2735
2014-10-22,-4.4262
2014-10-23,-2.1441
2014-10-24,4.3821
2014-10-27,-3.8623
2014-10-28,3.5808
2014-10-29,-0.3373
2014-10-30,-6.0068
2014-10-31,3.2403
2014-11-03,-3.5745
2014-11-04,-1.085
2014-11-05,2.1938
2014-11-06,-1.4311
2014-11-07,1.4508
2014-11-10,-4.2923
2014-11-11,1.4019
2014-11-12,-2.212
2014-11-13,2.4505
2014-11-14,-2.3931
2014-11-17,-2.4494
2014-11-18,-0.7729
2014-11-19,-1.0711
2014-11-20,7.0866
2014-11-24,-2.2978
2014-11-25,-0.2822
2014-11-26,2.2641999999999998
2014-11-28,-1.7528000000000001
2014-12-01,-1.4085
2014-12-02,-1.1429
2014-12-03,2.7938
2014-12-04,0.9372
2014-12-05,-0.1857
2014-12-08,-3.0698
2014-12-09,-0.1919
2014-12-10,4.9038
2014-12-11,9.4409
2014-12-12,-3.6851000000000003
2014-12-15,0.5217
2014-12-16,-8.3045
2014-12-17,2.0755
2014-12-18,1.5712000000000002
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,3.4577
2014-12-26,3.2542
2014-12-29,-2.5554
2014-12-30,-0.4371
2014-12-31,0.3512
2015-01-02,0.0875
2015-01-05,-2.535
2015-01-06,1.2747
2015-01-07,-2.4984
2015-01-08,3.9055
2015-01-09,0.0
2015-01-12,-0.1748
2015-01-13,4.2907
2015-01-14,0.2519
2015-01-15,-0.9213
2015-01-16,-0.3381
2015-01-20,1.0178
2015-01-21,-0.084
2015-01-22,-0.2521
2015-01-23,-1.8534000000000002
2015-01-26,-2.8326000000000002
2015-01-27,-0.53
2015-01-28,0.534
2015-01-29,0.7056
2015-01-30,0.0439
2015-02-02,1.096
2015-02-03,0.6938
2015-02-04,-1.4643
2015-02-05,0.6119
2015-02-09,-0.5213
2015-02-10,3.2314
2015-02-11,0.845
2015-02-12,-3.8245
2015-02-13,6.5946
2015-02-17,2.766
2015-02-18,-4.3638
2015-02-19,0.0833
2015-02-20,2.9118
2015-02-23,-2.5879
2015-02-24,2.5737
2015-02-25,-3.3981
2015-02-26,4.4389
2015-02-27,-1.8444
2015-03-02,-0.8987
2015-03-03,-3.7098
2015-03-04,-0.1712
2015-03-05,6.7753
2015-03-06,-0.7229
2015-03-09,1.2136
2015-03-10,-5.5156
2015-03-11,7.2747
2015-03-12,-4.8887
2015-03-13,5.141
2015-03-16,1.3407
2015-03-17,-3.8132
2015-03-18,1.1327
2015-03-19,-0.4
2015-03-20,-0.241
2015-03-23,1.4493
2015-03-24,5.0794
2015-03-25,1.7372
2015-03-26,-1.1878
2015-03-27,0.3005
2015-03-30,3.9699999999999998
2015-03-31,0.5043
2015-04-01,-1.9355
2015-04-02,1.9737
2015-04-06,-0.7885
2015-04-07,0.8671
2015-04-08,0.6447
2015-04-09,-0.3559
2015-04-10,5.7143
2015-04-13,-2.3649
2015-04-14,-1.3841
2015-04-15,1.6280999999999999
2015-04-16,-3.8116
2015-04-17,-0.2441
2015-04-20,-3.2311
2015-04-21,2.1046
2015-04-22,-4.7341999999999995
2015-04-23,0.0765
2015-04-24,5.5004
2015-04-27,-4.5619
2015-04-28,0.1517
2015-04-29,0.3788
2015-04-30,-0.0755
2015-05-01,-4.0785
2015-05-04,3.8583
2015-05-05,-2.5777
2015-05-06,-1.1673
2015-05-07,1.811
2015-05-08,-1.9335
2015-05-11,1.9716
2015-05-12,0.0773
2015-05-13,0.6955
2015-05-14,-0.0767
2015-05-15,-0.6912
2015-05-18,1.7788
2015-05-19,-3.4195
2015-05-20,0.3934
2015-05-21,1.0972
2015-05-22,-0.7752
2015-05-26,-0.7813
2015-05-27,0.4724
2015-05-28,2.5078
2015-05-29,-1.3761
2015-06-01,3.1395
2015-06-02,-2.593
2015-06-03,-0.6173
2015-06-04,-0.3882
2015-06-05,-0.9353
2015-06-08,-2.5964
2015-06-09,-6.3004999999999995
2015-06-10,-2.5
2015-06-11,-2.2989
2015-06-12,1.086
2015-06-15,1.0743
2015-06-16,-1.6829
2015-06-17,0.2703
2015-06-18,2.8750999999999998
2015-06-19,-0.3493
2015-06-22,1.0517
2015-06-23,-1.4744
2015-06-24,1.0563
2015-06-25,-0.784
2015-06-26,-1.2291
2015-06-29,-1.7778
2015-06-30,2.0814
2015-07-01,-2.305
2015-07-02,-0.8167
2015-07-06,0.3202
2015-07-07,-2.1432
2015-07-08,-1.6775
2015-07-09,2.9384
2015-07-10,5.1565
2015-07-13,-3.5026
2015-07-14,2.2686
2015-07-16,0.4437
2015-07-17,-2.8269
2015-07-20,0.0
2015-07-21,0.0011
2015-07-22,-0.092
2015-07-23,1.2739
2015-07-24,-1.3477000000000001
2015-07-27,0.1821
2015-07-28,-1.3636
2015-07-29,1.0138
2015-07-30,0.2737
2015-07-31,1.6833
2015-08-03,-1.6555
2015-08-04,-1.1829
2015-08-05,0.4604
2015-08-06,-0.7333
2015-08-07,-2.0314
2015-08-10,2.0735
2015-08-11,-0.277
2015-08-12,1.0185
2015-08-13,-1.7415
2015-08-14,1.1194
2015-08-17,1.0148
2015-08-18,0.4566
2015-08-19,-0.0909
2015-08-20,1.1829
2015-08-21,0.1799
2015-08-24,-3.3214
2015-08-25,-1.7642
2015-08-26,3.9686
2015-08-27,-0.7261
2015-08-28,0.7326
2015-08-31,1.7273
2015-09-01,-1.6086
2015-09-02,-0.0908
2015-09-03,1.4545
2015-09-04,-0.1792
2015-09-08,-0.6284
2015-09-09,-1.1743000000000001
2015-09-10,-6.5814
2015-09-11,4.2062
2015-09-14,-0.4683
2015-09-15,-3.7736
2015-09-16,6.7647
2015-09-17,-2.9396
2015-09-18,4.7316
2015-09-21,-1.9874
2015-09-22,-1.659
2015-09-23,-1.6881
2015-09-24,0.572
2015-09-25,0.7216
2015-09-28,-1.6562999999999999
2015-09-29,-0.4785
2015-09-30,-0.2885
2015-10-01,-2.2179
2015-10-02,1.2821
2015-10-05,0.779
2015-10-06,-0.6763
2015-10-07,-1.5564
2015-10-08,-0.1976
2015-10-09,-1.3860999999999999
2015-10-12,0.9036
2015-10-13,0.7463
2015-10-14,2.1235
2015-10-15,-1.354
2015-10-16,-0.098
2015-10-19,-1.1267
2015-10-20,0.2463
2015-10-22,1.4851
2015-10-23,1.4634
2015-10-26,1.5385
2015-10-27,0.4735
2015-10-28,0.754
2015-10-29,0.6548
2015-10-30,1.487
2015-11-02,1.4652
2015-11-03,-0.8123
2015-11-04,0.091
2015-11-05,0.8182
2015-11-06,1.4426999999999999
2015-11-09,-1.2444
2015-11-11,-2.0803
2015-11-13,1.4811
2015-11-16,-2.5102
2015-11-17,-2.4424
2015-11-18,-1.5238
2015-11-19,-1.0638
2015-11-20,-0.2933
2015-11-23,0.5882
2015-11-24,-0.1949
2015-11-25,1.1719
2015-11-27,0.5792
2015-11-30,1.1516
2015-12-01,0.4744
2015-12-02,0.2833
2015-12-03,0.6591
2015-12-04,0.5601
2015-12-07,0.4663
2015-12-09,-2.963
2015-12-10,-1.5267
2015-12-11,-0.969
2015-12-14,0.0489
2015-12-15,-1.0269
2015-12-16,-0.2964
2015-12-17,-2.3786
2015-12-18,3.0457
2015-12-21,-1.6749
2015-12-22,2.2094
2015-12-23,1.8578000000000001
2015-12-28,0.2887
2015-12-29,1.0653
2015-12-30,0.6422
2015-12-31,0.2017
2016-01-04,-4.1431000000000004
2016-01-06,6.9585
2016-01-07,-1.5693000000000001
2016-01-08,-5.2018
2016-01-11,3.248
2016-01-12,-3.0505
2016-01-13,-2.6549
2016-01-14,-0.3573
2016-01-15,-4.0004
2016-01-19,1.4553
2016-01-20,-3.516
2016-01-21,2.1575
2016-01-22,-1.1616
2016-01-25,-0.641
2016-01-26,0.3226
2016-01-27,-1.8221
2016-01-28,-3.6026
2016-01-29,0.5663
2016-02-01,2.2523
2016-02-02,-0.1101
2016-02-03,2.7563
2016-02-04,-2.6717
2016-02-05,2.5244999999999997
2016-02-08,0.0
2016-02-09,-0.6452
2016-02-10,1.7316
2016-02-11,-2.6596
2016-02-12,0.3279
2016-02-16,0.6536
2016-02-17,-2.5974
2016-02-18,1.1111
2016-02-19,0.4396
2016-02-22,0.0
2016-02-24,-1.5316999999999998
2016-02-25,3.4444
2016-02-29,0.2148
2016-03-01,0.2144
2016-03-02,3.9572000000000003
2016-03-03,0.0
2016-03-04,-0.1029
2016-03-07,-0.206
2016-03-08,-0.9288
2016-03-09,-0.7292
2016-03-10,5.0367
2016-03-11,1.7982
2016-03-14,-1.472
2016-03-15,-3.1873
2016-03-16,3.1893
2016-03-17,1.4955
2016-03-18,8.055
2016-03-21,-2.7273
2016-03-22,-5.9813
2016-03-23,-0.6958
2016-03-24,-0.2002
2016-03-28,-0.7021
2016-03-29,2.2222
2016-03-30,-0.6917
2016-03-31,-0.6965
2016-04-01,-0.3006
2016-04-04,0.1005
2016-04-05,0.4518
2016-04-06,-0.05
2016-04-07,0.1
2016-04-08,0.0
2016-04-11,0.7755
2016-04-12,-0.4225
2016-04-13,-0.8462
2016-04-14,0.2008
2016-04-15,-0.6012
2016-04-18,-0.9073
2016-04-19,1.6277
2016-04-20,0.1001
2016-04-21,-1.5
2016-04-22,0.6091
2016-04-25,2.3209
2016-04-26,-1.0682
2016-04-27,0.0829
2016-04-28,-0.1992
2016-04-29,1.0977999999999999
2016-05-02,-1.0859
2016-05-03,0.0998
2016-05-04,-0.7976
2016-05-06,1.3065
2016-05-09,-1.7856999999999998
2016-05-10,2.7273
2016-05-11,-1.0816
2016-05-12,-0.5964
2016-05-13,0.0
2016-05-16,1.8
2016-05-17,-2.7504999999999997
2016-05-18,-0.2525
2016-05-19,-0.0506
2016-05-20,0.304
2016-05-23,0.202
2016-05-24,0.4032
2016-05-25,-1.5023
2016-05-26,1.0155
2016-05-27,-1.2109
2016-05-31,1.0215
2016-06-01,-1.3145
2016-06-02,0.9221
2016-06-03,0.6091
2016-06-06,-1.5135999999999998
2016-06-07,0.0
2016-06-08,0.2049
2016-06-09,-0.3067
2016-06-10,0.2051
2016-06-13,1.8424
2016-06-14,-1.1055
2016-06-15,0.7114
2016-06-16,-1.0091
2016-06-17,1.8349
2016-06-20,-1.4014
2016-06-21,-0.8109
2016-06-22,-0.7177
2016-06-23,-1.134
2016-06-24,-4.0667
2016-06-27,-2.1739
2016-06-28,-3.3889
2016-06-29,3.8528000000000002
2016-06-30,2.99
2016-07-01,5.5914
2016-07-05,-5.2953
2016-07-06,11.3978
2016-07-07,6.0811
2016-07-08,2.1838
2016-07-11,2.2262
2016-07-12,-4.209
2016-07-13,0.5735
2016-07-14,-0.6318
2016-07-15,1.0908
2016-07-18,0.0911
2016-07-19,-3.3183
2016-07-20,-4.567
2016-07-21,3.7037
2016-07-22,-2.0665
2016-07-25,4.1254
2016-07-26,-0.3594
2016-07-27,0.2694
2016-07-28,-0.8314
2016-07-29,-0.2791
2016-08-01,0.5037
2016-08-02,0.648
2016-08-05,1.4403000000000001
2016-08-08,0.7545
2016-08-09,-1.2
2016-08-10,0.4566
2016-08-11,-0.0455
2016-08-12,-0.864
2016-08-15,-3.5333
2016-08-16,4.6137
2016-08-17,-3.7273
2016-08-18,-0.0944
2016-08-22,1.7013
2016-08-23,-1.487
2016-08-24,-3.3019
2016-08-25,7.3171
2016-08-26,-2.0
2016-08-29,0.3711
2016-08-30,-0.4656
2016-08-31,1.9534
2016-09-01,-1.4572
2016-09-02,-0.1848
2016-09-06,1.6667
2016-09-07,1.6393
2016-09-08,-0.7168
2016-09-09,1.3267
2016-09-12,0.4153
2016-09-13,-5.443
2016-09-14,0.4773
2016-09-15,-1.9687999999999999
2016-09-16,4.8571
2016-09-20,-5.9037
2016-09-21,0.3861
2016-09-22,-1.25
2016-09-23,2.1422
2016-09-26,-0.286
2016-09-27,-0.5736
2016-09-28,-1.4423
2016-09-29,-0.1951
2016-09-30,2.737
2016-10-03,0.5709
2016-10-04,-1.7974999999999999
2016-10-06,1.2909
2016-10-07,-2.0354
2016-10-10,1.0407
2016-10-11,-3.4321
2016-10-12,-2.7861000000000002
2016-10-13,1.5833
2016-10-17,-1.3584
2016-10-18,1.5335
2016-10-19,-3.3199
2016-10-20,2.9116999999999997
2016-10-21,-0.0992
2016-10-24,-3.2604
2016-10-25,-1.5472000000000001
2016-10-27,-0.1063
2016-10-28,-0.1064
2016-10-31,-2.2364
2016-11-01,-1.0328
2016-11-03,0.053
2016-11-04,0.0
2016-11-07,0.11
2016-11-08,0.5495
2016-11-10,3.8251
2016-11-14,0.2105
2016-11-15,4.0789
2016-11-17,-0.6894
2016-11-18,0.0
2016-11-21,0.7114
2016-11-22,-0.7064
2016-11-23,0.3049
2016-11-25,1.0132
2016-11-28,3.6108000000000002
2016-11-29,1.1617
2016-11-30,-0.0957
2016-12-01,-2.3946
2016-12-02,1.3739
2016-12-05,2.7106
2016-12-06,-0.4713
2016-12-07,-1.9886
2016-12-08,-0.2899
2016-12-09,-1.7442
2016-12-12,1.2821
2016-12-13,-2.713
2016-12-14,4.8905
2016-12-15,-1.7176
2016-12-16,-1.3592
2016-12-19,1.6732
2016-12-20,1.2585
2016-12-21,-1.0504
2016-12-22,5.1195
2016-12-23,-1.1949
2016-12-27,0.0
2016-12-28,-2.2326
2016-12-29,1.8077999999999999
2016-12-30,0.9346
2017-01-03,1.6667
2017-01-04,-2.8233
2017-01-05,2.5305
2017-01-06,-1.2797
2017-01-09,1.8519
2017-01-10,-2.4364
2017-01-11,0.3541
2017-01-12,2.2284
2017-01-13,-0.0908
2017-01-17,2.1818
2017-01-18,-3.4698
2017-01-19,1.3825
2017-01-20,1.3636
2017-01-23,-0.8969
2017-01-25,0.1929
2017-01-26,-2.4506
2017-01-30,-0.8333
2017-01-31,3.4547
2017-02-01,1.083
2017-02-02,-0.5357
2017-02-03,-2.367
2017-02-06,1.8435000000000001
2017-02-07,-0.8289
2017-02-08,1.9572
2017-02-09,-0.8929
2017-02-10,1.9516
2017-02-14,-1.0306
2017-02-15,-0.9821
2017-02-16,-1.9838
2017-02-17,-1.3799000000000001
2017-02-21,5.8769
2017-02-22,-1.2704
2017-02-23,0.0374
2017-02-24,-0.0892
2017-02-27,1.7856999999999998
2017-02-28,-2.7193
2017-03-01,-1.7133
2017-03-02,1.4925
2017-03-03,-0.1147
2017-03-06,-2.2624
2017-03-07,-1.2963
2017-03-08,1.3133
2017-03-09,0.0723
2017-03-10,1.6857
2017-03-13,1.4559
2017-03-14,1.0314
2017-03-15,-2.3524
2017-03-16,-0.0909
2017-03-17,-0.546
2017-03-20,0.6404
2017-03-21,-1.9091
2017-03-22,1.0183
2017-03-23,-0.7328
2017-03-24,-0.647
2017-03-27,-0.093
2017-03-28,-2.1415
2017-03-29,2.1789
2017-03-30,1.5923
2017-03-31,0.8249
2017-04-03,-2.7273
2017-04-04,-0.8411
2017-04-05,2.262
2017-04-06,-0.4781
2017-04-07,-0.1679
2017-04-10,-1.1132
2017-04-11,0.0
2017-04-12,2.2514
2017-04-13,-2.3853
2017-04-17,1.4098
2017-04-18,-0.1854
2017-04-19,0.1857
2017-04-20,0.7414
2017-04-21,-2.2079
2017-04-24,-0.7526
2017-04-25,0.3791
2017-04-26,-0.3789
2017-04-27,-1.7997999999999998
2017-04-28,1.3514
2017-05-01,-0.0952
2017-05-02,-0.858
2017-05-04,-0.4808
2017-05-05,-2.1256
2017-05-08,1.3129
2017-05-09,-0.1267
2017-05-10,-0.0976
2017-05-11,-1.3672
2017-05-12,0.5941
2017-05-15,-1.1811
2017-05-16,-1.8923999999999999
2017-05-17,-1.2183
2017-05-18,-0.3083
2017-05-19,-0.5155
2017-05-22,-1.5544
2017-05-23,0.6316
2017-05-24,0.3125
2017-05-25,1.6697
2017-05-26,0.1026
2017-05-30,2.1516
2017-05-31,-0.6018
2017-06-01,-1.11
2017-06-02,1.8367
2017-06-05,0.1002
2017-06-06,-1.5015
2017-06-07,1.1179000000000001
2017-06-08,-0.201
2017-06-09,0.7049
2017-06-12,-1.0
2017-06-13,0.0
2017-06-14,0.6061
2017-06-15,-0.4016
2017-06-16,-6.25
2017-06-19,0.5376
2017-06-20,-1.6042999999999998
2017-06-21,-0.1087
2017-06-22,-0.9793
2017-06-23,3.1868
2017-06-26,0.213
2017-06-27,-1.169
2017-06-28,2.1505
2017-06-29,-1.4737
2017-06-30,1.9231
2017-07-03,0.9434
2017-07-05,-1.6615
2017-07-06,-0.2112
2017-07-07,0.4233
2017-07-10,-1.686
2017-07-11,-4.3944
2017-07-12,-4.4843
2017-07-13,-4.9296
2017-07-14,9.2593
2017-07-17,-1.3559
2017-07-18,-0.4582
2017-07-19,-1.496
2017-07-20,-0.7009
2017-07-21,1.0588
2017-07-24,3.0268
2017-07-25,-1.6949
2017-07-26,-0.8046
2017-07-27,0.8111
2017-07-28,-0.8046
2017-07-31,0.1159
2017-08-01,-0.9259
2017-08-02,-0.7009
2017-08-03,0.1176
2017-08-04,0.1175
2017-08-07,1.4085
2017-08-08,-1.3889
2017-08-09,-1.8779
2017-08-10,1.9139
2017-08-11,-1.6432
2017-08-14,2.0286
2017-08-15,-0.8889
2017-08-16,-2.1525
2017-08-17,-3.5168
2017-08-18,-0.375
2017-08-21,-3.1368
2017-08-22,1.1658
2017-08-23,5.6338
2017-08-24,-4.2424
2017-08-25,0.0
2017-08-28,1.5190000000000001
2017-08-29,0.9975
2017-08-30,0.0
2017-08-31,-1.4815
2017-09-01,0.2506
2017-09-05,-1.625
2017-09-06,1.7789000000000001
2017-09-07,3.995
2017-09-08,0.2641
2017-09-11,-0.6226
2017-09-12,1.8072
2017-09-13,0.4734
2017-09-14,2.2379
2017-09-15,-4.9539
2017-09-18,-2.303
2017-09-19,1.1166
2017-09-20,4.908
2017-09-21,-0.4678
2017-09-22,2.8202
2017-09-25,-2.4
2017-09-26,9.0164
2017-09-27,-2.0408
2017-09-28,1.4825
2017-09-29,3.1852
2017-10-02,1.0471
2017-10-03,-3.0052
2017-10-04,2.5641
2017-10-05,1.0417
2017-10-06,0.1031
2017-10-09,-3.1926
2017-10-10,1.0638
2017-10-11,0.3158
2017-10-12,2.3085
2017-10-13,-1.0256
2017-10-16,1.0363
2017-10-17,0.0
2017-10-18,-1.5364
2017-10-19,4.1645
2017-10-20,-0.537
2017-10-23,-3.5822000000000003
2017-10-24,3.4932
2017-10-25,0.5542
2017-10-26,-0.4008
2017-10-27,-3.9234999999999998
2017-10-30,-0.3141
2017-10-31,-2.521
2017-11-01,0.6466
2017-11-02,0.1071
2017-11-03,0.3209
2017-11-06,0.4264
