ticker,OPXS US Equity
2019-11-25,0.6211
2019-11-26,-1.2346
2019-11-27,3.125
2019-11-29,0.0
2019-12-02,-3.0303
2019-12-03,6.25
2019-12-04,5.8824
2019-12-05,-1.6667
2019-12-06,3.3898
2019-12-09,-0.5464
2019-12-10,-3.2967
2019-12-11,1.7045
2019-12-12,-2.2346
2019-12-13,5.7143
2019-12-16,0.0
2019-12-17,10.8108
2019-12-18,0.4878
2019-12-19,-0.9709
2019-12-20,-1.9607999999999999
2019-12-23,1.0
2019-12-24,0.495
2019-12-26,-0.4926
2019-12-27,0.0
2019-12-30,-1.6832
2019-12-31,-0.8056
2020-01-02,2.5381
2020-01-03,4.9505
2020-01-06,2.3585
2020-01-08,-0.9217
2020-01-09,0.4651
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,6.4815
2020-01-15,-2.1739
2020-01-16,4.0
2020-01-17,-1.2821
2020-01-21,-0.4329
2020-01-22,0.0
2020-01-23,0.4348
2020-01-24,-6.9264
2020-01-27,5.5814
2020-01-28,0.4405
2020-01-29,0.0
2020-01-30,6.1404
2020-01-31,0.0
2020-02-03,-2.8926
2020-02-04,0.8511
2020-02-05,0.8439
2020-02-06,0.8368
2020-02-07,1.2448
2020-02-10,1.2295
2020-02-11,-9.3117
2020-02-12,-0.8929
2020-02-13,-2.7027
2020-02-14,-1.3889
2020-02-18,-1.8779
2020-02-19,4.3062000000000005
2020-02-20,0.0
2020-02-21,-3.211
2020-02-24,-2.3697
2020-02-25,4.3689
2020-02-26,-6.0465
2020-02-27,0.495
2020-02-28,-1.4778
2020-03-02,2.5
2020-03-03,-1.4634
2020-03-04,0.495
2020-03-05,4.4335
2020-03-06,-7.0755
2020-03-09,-4.0609
2020-03-10,0.0
2020-03-11,-4.7619
2020-03-12,-0.5556
2020-03-13,-0.5587
2020-03-16,-11.236
2020-03-17,10.1266
2020-03-18,-8.046
2020-03-19,1.5625
2020-03-20,0.9231
2020-03-23,-2.439
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,2.5
2020-03-27,1.8293
2020-03-30,-1.1976
2020-03-31,3.0303
2020-04-01,-5.8824
2020-04-02,0.0
2020-04-06,0.3125
2020-04-07,5.296
2020-04-08,-2.3669000000000002
2020-04-09,-2.4242
2020-04-13,8.0745
2020-04-14,3.4483
2020-04-15,0.0
2020-04-17,-5.5556
2020-04-20,5.8824
2020-04-22,5.5556
2020-04-23,0.0
2020-04-27,-5.2632
2020-04-28,-5.5556
2020-04-29,2.9412000000000003
2020-04-30,0.0
2020-05-01,6.2857
2020-05-04,-1.6129
2020-05-05,1.0929
2020-05-06,0.0
2020-05-08,2.1622
2020-05-11,-2.1164
2020-05-12,0.0
2020-05-13,-8.1081
2020-05-14,1.1764999999999999
2020-05-15,6.686
2020-05-18,-4.6322
2020-05-19,-0.5714
2020-05-20,2.8736
2020-05-22,-1.1173
2020-05-26,-0.565
2020-05-27,-0.5682
2020-05-28,-1.1429
2020-05-29,1.1561
2020-06-01,-2.8571
2020-06-02,0.5882
2020-06-03,2.3392
2020-06-04,-3.4286
2020-06-05,0.5917
2020-06-08,11.7647
2020-06-09,-1.5789
2020-06-10,-1.6042999999999998
2020-06-11,-2.1739
2020-06-12,2.7778
2020-06-15,-1.0811
2020-06-16,1.0929
2020-06-17,1.6216
2020-06-18,0.0
2020-06-19,-1.0638
2020-06-22,-4.8387
2020-06-23,1.1299
2020-06-24,0.5587
2020-06-25,3.3333
2020-06-26,2.1505
2020-06-29,0.0
2020-06-30,0.5263
2020-07-01,0.5236
2020-07-02,-0.5208
2020-07-06,-0.5236
2020-07-07,-1.5789
2020-07-08,5.3476
2020-07-10,-6.0914
2020-07-13,0.0
2020-07-14,-2.7027
2020-07-15,-1.1111
2020-07-16,4.4944
2020-07-17,-3.2258
2020-07-20,2.7778
2020-07-22,0.5405
2020-07-23,1.6129
2020-07-24,-0.5291
2020-07-27,9.0426
2020-07-28,0.0
2020-07-29,-1.9512
2020-07-30,1.4925
2020-07-31,-1.9607999999999999
