ticker,EDSA US Equity
2019-11-26,-3.5433
2019-11-27,2.9898
2019-11-29,-0.9214
2019-12-02,-5.0
2019-12-03,0.0
2019-12-04,1.2631999999999999
2019-12-05,-4.3659
2019-12-06,1.087
2019-12-09,-1.7204000000000002
2019-12-10,-2.8446
2019-12-11,0.6757
2019-12-12,1.1186
2019-12-13,-5.9735
2019-12-16,1.1764999999999999
2019-12-17,-6.9767
2019-12-18,-1.0
2019-12-19,7.0707
2019-12-20,0.4717
2019-12-23,-3.5211
2019-12-24,0.2433
2019-12-26,-1.5777
2019-12-27,-0.1233
2019-12-30,-2.716
2019-12-31,4.0609
2020-01-02,-0.2439
2020-01-03,-2.445
2020-01-06,-21.3033
2020-01-07,-2.8662
2020-01-08,3.2787
2020-01-09,0.9524
2020-01-10,13.4025
2020-01-13,-4.0541
2020-01-14,2.8902
2020-01-15,3.6517
2020-01-16,-1.084
2020-01-17,-1.9178
2020-01-21,-5.0279
2020-01-22,-1.2059
2020-01-23,-0.5656
2020-01-24,-7.1856
2020-01-27,1.6129
2020-01-28,8.5714
2020-01-29,-0.8772
2020-01-30,-0.885
2020-01-31,-6.25
2020-02-03,-0.9524
2020-02-04,3.2051
2020-02-05,2.1739
2020-02-06,-3.9514
2020-02-07,2.2152
2020-02-10,-1.8576000000000001
2020-02-11,0.0
2020-02-12,-0.3155
2020-02-13,0.9494
2020-02-14,2.5078
2020-02-18,11.0092
2020-02-19,-4.4821
2020-02-20,4.6895
2020-02-21,-0.8237
2020-02-24,0.5556
2020-02-25,-8.011
2020-02-26,-7.8078
2020-02-27,-12.0521
2020-02-28,-2.5926
2020-03-02,3.7643
2020-03-03,-1.0627
2020-03-04,1.4815
2020-03-05,10.5839
2020-03-06,-10.8911
2020-03-09,-12.1741
2020-03-10,2.4754
2020-03-11,2.8807
2020-03-12,-19.6
2020-03-13,-3.4826
2020-03-16,-10.3093
2020-03-17,1.1494
2020-03-18,-6.8182
2020-03-19,17.0732
2020-03-20,-6.25
2020-03-23,2.7778
2020-03-24,8.1189
2020-03-25,4.9895
2020-03-26,4.2857
2020-03-27,-1.3699
2020-03-30,1.3889
2020-03-31,-2.2831
2020-04-01,1.8692
2020-04-02,-4.1284
2020-04-03,-3.8278
2020-04-06,2.0
2020-04-07,0.478
2020-04-08,-2.9126
2020-04-09,15.0
2020-04-13,-4.3478
2020-04-14,6.8182
2020-04-15,-4.7234
2020-04-16,3.1309
2020-04-17,6.9638
2020-04-20,3.243
2020-04-21,-9.5608
2020-04-22,-7.6403
2020-04-23,8.8592
2020-04-24,2.6437
2020-04-27,8.6134
2020-04-28,-2.5106
2020-04-29,-6.3529
2020-04-30,3.178
2020-05-01,-4.2957
2020-05-04,0.8411
2020-05-05,8.0979
2020-05-06,-3.161
2020-05-07,-0.4065
2020-05-08,12.1755
2020-05-11,9.8861
2020-05-12,-3.9735
2020-05-13,-11.7241
2020-05-14,7.0273
2020-05-15,-0.3613
2020-05-18,11.7216
2020-05-19,-3.6066000000000003
2020-05-20,-2.3810000000000002
2020-05-21,1.0453
2020-05-22,3.4483
2020-05-26,2.6667
2020-05-27,-2.5974
2020-05-28,6.0
2020-05-29,-3.4591
2020-06-01,3.0456
2020-06-02,6.5276
2020-06-03,-2.6706
2020-06-04,-1.8293
2020-06-05,-3.1025
2020-06-08,2.5608
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,-10.3125
2020-06-12,1.0453
2020-06-15,100.0
2020-06-16,14.1379
2020-06-17,-10.8761
2020-06-18,-0.678
2020-06-19,0.1706
2020-06-22,-3.4072
2020-06-23,-1.2346
2020-06-24,-0.8929
2020-06-25,-0.1802
2020-06-26,-6.8591999999999995
2020-06-29,-6.2016
2020-06-30,1.4463
2020-07-01,-0.8147
2020-07-02,2.2587
2020-07-06,-2.6104000000000003
2020-07-07,2.4742
2020-07-08,1.4085
2020-07-09,-2.9762
2020-07-10,-1.6360000000000001
2020-07-13,-3.3264
2020-07-14,1.2903
2020-07-15,2.3355
2020-07-16,12.4481
2020-07-17,-3.1365
2020-07-20,10.6667
2020-07-21,-3.9587
2020-07-22,-4.4803
2020-07-23,0.7505
2020-07-24,-3.1657
2020-07-27,1.5385
2020-07-28,-0.3788
2020-07-29,-1.1407
2020-07-30,81.7308
2020-07-31,-27.5132
