date,COV UN Equity
2014-04-27,
2014-04-28,0.9513
2014-04-29,0.4569
2014-04-30,1.2649
2014-05-01,0.2947
2014-05-02,0.3219
2014-05-03,
2014-05-04,
2014-05-05,-0.0976
2014-05-06,-0.6842
2014-05-07,0.3796
2014-05-08,0.042
2014-05-09,0.868
2014-05-10,
2014-05-11,
2014-05-12,0.4997
2014-05-13,-0.3176
2014-05-14,-0.0277
2014-05-15,-1.6491
2014-05-16,0.8736
2014-05-17,
2014-05-18,
2014-05-19,0.014
2014-05-20,-1.3268
2014-05-21,1.2173
2014-05-22,-0.6852
2014-05-23,0.2394
2014-05-24,
2014-05-25,
2014-05-26,
2014-05-27,0.899
2014-05-28,1.2808
2014-05-29,-0.1787
2014-05-30,0.6747
2014-05-31,
2014-06-01,
2014-06-02,-0.4651
2014-06-03,0.426
2014-06-04,0.5473
2014-06-05,-0.1361
2014-06-06,0.2998
2014-06-07,
2014-06-08,
2014-06-09,-0.6386
2014-06-10,-0.2051
2014-06-11,-0.5892
2014-06-12,-0.703
2014-06-13,-0.0278
2014-06-14,
2014-06-15,
2014-06-16,20.4527
2014-06-17,1.5793
2014-06-18,3.2796
2014-06-19,0.2527
2014-06-20,-1.2385
2014-06-21,
2014-06-22,
2014-06-23,0.9322
2014-06-24,-0.4508
2014-06-25,0.3534
2014-06-26,0.3522
2014-06-27,-0.8225
2014-06-28,
2014-06-29,
2014-06-30,-0.2765
2014-07-01,0.754
2014-07-02,0.044
2014-07-03,0.9461
2014-07-04,
2014-07-05,
2014-07-06,
2014-07-07,-1.0462
2014-07-08,0.0551
2014-07-09,0.066
2014-07-10,0.099
2014-07-11,0.4066
2014-07-12,
2014-07-13,
2014-07-14,-0.2736
2014-07-15,-0.6804
2014-07-16,-1.7348
2014-07-17,-2.114
2014-07-18,1.7002000000000002
2014-07-19,
2014-07-20,
2014-07-21,0.0
2014-07-22,0.4066
2014-07-23,0.45
2014-07-24,-0.2128
2014-07-25,-1.1111
2014-07-26,
2014-07-27,
2014-07-28,-0.786
2014-07-29,0.0459
2014-07-30,0.0689
2014-07-31,-0.7913
2014-08-01,0.4855
2014-08-02,
2014-08-03,
2014-08-04,1.2539
2014-08-05,-1.6587
2014-08-06,-2.0679
2014-08-07,-2.6306000000000003
2014-08-08,1.7688000000000001
2014-08-09,
2014-08-10,
2014-08-11,0.8452
2014-08-12,0.3541
2014-08-13,2.0115
2014-08-14,0.6227
2014-08-15,-0.1719
2014-08-16,
2014-08-17,
2014-08-18,0.7003
2014-08-19,0.8208
2014-08-20,0.3957
2014-08-21,0.259
2014-08-22,-0.8537
2014-08-23,
2014-08-24,
2014-08-25,-0.8271
2014-08-26,-0.2171
2014-08-27,-0.2977
2014-08-28,-0.4364
2014-08-29,0.1499
2014-08-30,
2014-08-31,
2014-09-01,
2014-09-02,0.3801
2014-09-03,1.1244
2014-09-04,-0.4425
2014-09-05,0.7863
2014-09-06,
2014-09-07,
2014-09-08,1.6169
2014-09-09,0.8568
2014-09-10,0.4744
2014-09-11,0.1977
2014-09-12,-0.6356
2014-09-13,
2014-09-14,
2014-09-15,-0.2206
2014-09-16,1.3154
2014-09-17,-0.5564
2014-09-18,0.4937
2014-09-19,-0.8188
2014-09-20,
2014-09-21,
2014-09-22,-0.4953
2014-09-23,-2.5332
2014-09-24,1.4527
2014-09-25,-1.0963
2014-09-26,1.7758
2014-09-27,
2014-09-28,
2014-09-29,-2.4116
2014-09-30,-1.4805
2014-10-01,2.5084
2014-10-02,0.5525
2014-10-03,5.697
2014-10-04,
2014-10-05,
2014-10-06,-0.1917
2014-10-07,-1.0458
2014-10-08,2.0597
2014-10-09,-2.0604
2014-10-10,0.2589
2014-10-11,
2014-10-12,
2014-10-13,-1.1514
2014-10-14,0.5443
2014-10-15,-7.0377
2014-10-16,-0.4193
2014-10-17,-3.8596
2014-10-18,
2014-10-19,
2014-10-20,3.9416
2014-10-21,4.4593
2014-10-22,-2.0616
2014-10-23,1.1898
2014-10-24,1.3454
2014-10-25,
2014-10-26,
2014-10-27,-0.357
2014-10-28,0.7613
2014-10-29,1.8778000000000001
2014-10-30,-0.0873
2014-10-31,0.906
2014-11-01,
2014-11-02,
2014-11-03,-0.0216
2014-11-04,-0.422
2014-11-05,1.4017
2014-11-06,-0.7715
2014-11-07,-0.5616
2014-11-08,
2014-11-09,
2014-11-10,1.6942
2014-11-11,0.0748
2014-11-12,-0.8857
2014-11-13,0.8506
2014-11-14,0.3309
2014-11-15,
2014-11-16,
2014-11-17,0.6704
2014-11-18,3.6783
2014-11-19,-0.6015
2014-11-20,0.4205
2014-11-21,0.5413
2014-11-22,
2014-11-23,
2014-11-24,0.9346
2014-11-25,-0.0403
2014-11-26,1.2284
2014-11-27,
2014-11-28,0.4575
2014-11-29,
2014-11-30,
2014-12-01,-0.0099
2014-12-02,0.6139
2014-12-03,0.7381
2014-12-04,0.1368
2014-12-05,1.1512
2014-12-06,
2014-12-07,
2014-12-08,-0.7137
2014-12-09,0.34
2014-12-10,-1.733
2014-12-11,0.3448
2014-12-12,-1.3353
2014-12-13,
2014-12-14,
2014-12-15,-0.4478
2014-12-16,-0.2999
2014-12-17,1.524
2014-12-18,1.9356
2014-12-19,-0.31
2014-12-20,
2014-12-21,
2014-12-22,1.1273
2014-12-23,-1.2301
2014-12-24,0.5546
2014-12-25,
2014-12-26,-0.1355
2014-12-27,
2014-12-28,
2014-12-29,0.3488
2014-12-30,0.0097
2014-12-31,-0.9107
2015-01-01,
2015-01-02,-0.2053
2015-01-03,
2015-01-04,
2015-01-05,0.1861
2015-01-06,-0.176
2015-01-07,1.8319
2015-01-08,1.6643
2015-01-09,-0.511
2015-01-10,
2015-01-11,
2015-01-12,0.1427
2015-01-13,-1.3961000000000001
2015-01-14,-0.8187
2015-01-15,-0.0874
2015-01-16,1.1372
2015-01-17,
2015-01-18,
2015-01-19,
2015-01-20,-0.6439
2015-01-21,-0.8996
2015-01-22,3.9043
2015-01-23,1.5218
2015-01-24,
2015-01-25,
2015-01-26,-1.2584
