date,ICE UN Equity
2012-09-20,-0.2967
2012-09-21,-0.1669
2012-09-22,
2012-09-23,
2012-09-24,-0.3053
2012-09-25,-1.4144999999999999
2012-09-26,-0.3994
2012-09-27,0.349
2012-09-28,-1.2802
2012-09-29,
2012-09-30,
2012-10-01,-1.1169
2012-10-02,-1.0916
2012-10-03,0.7817
2012-10-04,0.3878
2012-10-05,-0.7651
2012-10-06,
2012-10-07,
2012-10-08,-0.4198
2012-10-09,-0.5903
2012-10-10,-0.7711
2012-10-11,0.3575
2012-10-12,0.4646
2012-10-13,
2012-10-14,
2012-10-15,-0.5627
2012-10-16,1.8681
2012-10-17,-0.487
2012-10-18,-0.2676
2012-10-19,-0.1763
2012-10-20,
2012-10-21,
2012-10-22,1.0445
2012-10-23,-0.8969
2012-10-24,0.069
2012-10-25,0.023
2012-10-26,0.5287
2012-10-27,
2012-10-28,
2012-10-29,
2012-10-30,
2012-10-31,-0.1448
2012-11-01,0.1832
2012-11-02,-1.0744
2012-11-03,
2012-11-04,
2012-11-05,2.6573
2012-11-06,0.1276
2012-11-07,-1.4088
2012-11-08,-0.9045
2012-11-09,-0.0614
2012-11-10,
2012-11-11,
2012-11-12,0.1919
2012-11-13,-1.6928
2012-11-14,-0.3117
2012-11-15,-0.9379
2012-11-16,0.6786
2012-11-17,
2012-11-18,
2012-11-19,1.9043999999999999
2012-11-20,-0.123
2012-11-21,0.5005
2012-11-22,
2012-11-23,0.5133
2012-11-24,
2012-11-25,
2012-11-26,-0.2897
2012-11-27,-0.6422
2012-11-28,0.7925
2012-11-29,0.9237
2012-11-30,-0.0454
2012-12-01,
2012-12-02,
2012-12-03,-0.1135
2012-12-04,-0.8712
2012-12-05,-0.512
2012-12-06,0.7374
2012-12-07,-0.3203
2012-12-08,
2012-12-09,
2012-12-10,0.2142
2012-12-11,-1.4351
2012-12-12,0.4492
2012-12-13,-0.3701
2012-12-14,-1.0215
2012-12-15,
2012-12-16,
2012-12-17,-0.0469
2012-12-18,0.1564
2012-12-19,0.2109
2012-12-20,1.3951
2012-12-21,-2.9593
2012-12-22,
2012-12-23,
2012-12-24,-0.9584
2012-12-25,
2012-12-26,-0.032
2012-12-27,-0.624
2012-12-28,-0.4508
2012-12-29,
2012-12-30,
2012-12-31,0.1213
2013-01-01,
2013-01-02,0.8965
2013-01-03,1.601
2013-01-04,2.0564
2013-01-05,
2013-01-06,
2013-01-07,-2.0227
2013-01-08,0.2127
2013-01-09,0.3381
2013-01-10,0.3056
2013-01-11,1.0625
2013-01-12,
2013-01-13,
2013-01-14,0.1237
2013-01-15,-0.718
2013-01-16,-0.3966
2013-01-17,2.4438
2013-01-18,1.6157
2013-01-19,
2013-01-20,
2013-01-21,
2013-01-22,0.585
2013-01-23,-0.4101
2013-01-24,0.5391
2013-01-25,0.4021
2013-01-26,
2013-01-27,
2013-01-28,0.2893
2013-01-29,1.1094
2013-01-30,1.6019
2013-01-31,-0.108
2013-02-01,1.5351
2013-02-02,
2013-02-03,
2013-02-04,0.3194
2013-02-05,1.5636999999999999
2013-02-06,1.1703999999999999
2013-02-07,2.5685000000000002
2013-02-08,0.0336
2013-02-09,
2013-02-10,
2013-02-11,0.557
2013-02-12,0.5873
2013-02-13,0.7299
2013-02-14,2.4438
2013-02-15,0.6044
2013-02-16,
2013-02-17,
2013-02-18,
2013-02-19,-0.4538
2013-02-20,-0.6613
2013-02-21,-1.0923
2013-02-22,1.9277
2013-02-23,
2013-02-24,
2013-02-25,-3.5004
2013-02-26,1.5347
2013-02-27,1.4788000000000001
2013-02-28,-0.1741
2013-03-01,-0.5296
2013-03-02,
2013-03-03,
2013-03-04,1.6688
2013-03-05,1.2518
2013-03-06,1.148
2013-03-07,-1.0041
2013-03-08,-0.0882
2013-03-09,
2013-03-10,
2013-03-11,0.4035
2013-03-12,-0.4647
2013-03-13,0.5741
2013-03-14,1.838
2013-03-15,-0.8377
2013-03-16,
2013-03-17,
2013-03-18,-0.702
2013-03-19,-0.1501
2013-03-20,1.2468
2013-03-21,-0.099
2013-03-22,0.5389
2013-03-23,
2013-03-24,
2013-03-25,-0.191
2013-03-26,-0.2654
2013-03-27,-1.0893
2013-03-28,2.0399
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,-1.8274
2013-04-02,0.8683
2013-04-03,-2.8796
2013-04-04,0.1722
2013-04-05,-1.2985
2013-04-06,
2013-04-07,
2013-04-08,0.5869
2013-04-09,-0.5899
2013-04-10,1.7478
2013-04-11,0.355
2013-04-12,-0.0758
2013-04-13,
2013-04-14,
2013-04-15,-2.5537
2013-04-16,0.8757
2013-04-17,-0.9903
2013-04-18,-1.0132
2013-04-19,1.2926
2013-04-20,
2013-04-21,
2013-04-22,0.5765
2013-04-23,1.3654
2013-04-24,0.6354
2013-04-25,0.7576
2013-04-26,-0.0501
2013-04-27,
2013-04-28,
2013-04-29,1.4921
2013-04-30,0.6424
2013-05-01,2.228
2013-05-02,3.0019
2013-05-03,0.2681
2013-05-04,
2013-05-05,
2013-05-06,-0.1977
2013-05-07,-0.3262
2013-05-08,0.3156
2013-05-09,-0.2621
2013-05-10,0.5198
2013-05-11,
2013-05-12,
2013-05-13,0.093
2013-05-14,2.1189
2013-05-15,-0.6253
2013-05-16,-0.4519
2013-05-17,1.9481000000000002
2013-05-18,
2013-05-19,
2013-05-20,-0.7609
2013-05-21,-1.4597
2013-05-22,-2.2883
2013-05-23,-0.7256
2013-05-24,-0.3744
2013-05-25,
2013-05-26,
2013-05-27,
2013-05-28,1.1034
2013-05-29,1.0029
2013-05-30,3.6388
2013-05-31,-3.511
2013-06-01,
2013-06-02,
2013-06-03,-1.174
2013-06-04,-2.6241
2013-06-05,0.0486
2013-06-06,2.645
2013-06-07,3.2506
2013-06-08,
2013-06-09,
2013-06-10,0.2175
2013-06-11,-2.2504
2013-06-12,0.5376
2013-06-13,1.9354
2013-06-14,-1.2772000000000001
2013-06-15,
2013-06-16,
2013-06-17,3.3035
2013-06-18,2.3481
2013-06-19,-2.3051
2013-06-20,-3.0081
2013-06-21,-0.5246
2013-06-22,
2013-06-23,
2013-06-24,-0.3593
2013-06-25,1.8495
2013-06-26,2.7296
2013-06-27,-0.1334
2013-06-28,-1.0576
2013-06-29,
2013-06-30,
2013-07-01,0.1463
2013-07-02,-1.9773
2013-07-03,0.2292
2013-07-04,
2013-07-05,1.2178
2013-07-06,
2013-07-07,
2013-07-08,0.1977
2013-07-09,-1.1444
2013-07-10,2.2355
2013-07-11,-0.0223
2013-07-12,0.8034
2013-07-13,
2013-07-14,
2013-07-15,0.6587
2013-07-16,-0.165
2013-07-17,-0.2974
2013-07-18,0.2486
2013-07-19,-1.3666
2013-07-20,
2013-07-21,
2013-07-22,-1.0112
2013-07-23,0.7394
2013-07-24,-0.958
2013-07-25,1.0578
2013-07-26,-0.7669
2013-07-27,
2013-07-28,
2013-07-29,0.5472
2013-07-30,0.791
2013-07-31,1.5529
2013-08-01,1.8361
2013-08-02,1.4209
2013-08-03,
2013-08-04,
2013-08-05,-1.4859
2013-08-06,0.6356
2013-08-07,-0.9796
2013-08-08,1.1784
2013-08-09,-1.2021
2013-08-10,
2013-08-11,
2013-08-12,-0.9626
2013-08-13,-0.0764
2013-08-14,-0.4918
2013-08-15,-0.961
2013-08-16,0.7984
2013-08-17,
2013-08-18,
2013-08-19,-0.0715
2013-08-20,0.8973
2013-08-21,-0.8893
2013-08-22,2.1193
2013-08-23,-0.097
2013-08-24,
2013-08-25,
2013-08-26,-1.0576
2013-08-27,-1.7069
2013-08-28,-0.172
2013-08-29,0.189
2013-08-30,-0.2885
2013-08-31,
2013-09-01,
2013-09-02,
2013-09-03,1.0682
2013-09-04,0.7046
2013-09-05,-1.0659
2013-09-06,-0.8895
2013-09-07,
2013-09-08,
2013-09-09,1.1372
2013-09-10,-0.237
2013-09-11,0.3039
2013-09-12,-0.8538
2013-09-13,0.2944
2013-09-14,
2013-09-15,
2013-09-16,0.2991
2013-09-17,0.2927
2013-09-18,0.0661
2013-09-19,0.6879
2013-09-20,-0.4591
2013-09-21,
2013-09-22,
2013-09-23,-0.5436
2013-09-24,-0.2484
2013-09-25,-0.9906
2013-09-26,0.5702
2013-09-27,0.7559
2013-09-28,
2013-09-29,
2013-09-30,0.0772
2013-10-01,1.3835
2013-10-02,0.0979
2013-10-03,2.1292
2013-10-04,2.9889
2013-10-05,
2013-10-06,
2013-10-07,-0.3357
2013-10-08,-1.7306
2013-10-09,-0.3691
2013-10-10,2.2227
2013-10-11,0.7869
2013-10-12,
2013-10-13,
2013-10-14,0.5034
2013-10-15,-0.7871
2013-10-16,0.7161
2013-10-17,0.89
2013-10-18,0.4918
2013-10-19,
2013-10-20,
2013-10-21,-0.4894
2013-10-22,0.1115
2013-10-23,-0.7748
2013-10-24,0.1327
2013-10-25,-0.1019
2013-10-26,
2013-10-27,
2013-10-28,-1.1173
2013-10-29,-0.4953
2013-10-30,-1.1667
2013-10-31,1.1175
2013-11-01,1.3594
2013-11-02,
2013-11-03,
2013-11-04,-0.773
2013-11-05,2.1306
2013-11-06,0.9244
2013-11-07,0.2653
2013-11-08,1.9318
2013-11-09,
2013-11-10,
2013-11-11,-0.7248
2013-11-12,-2.427
2013-11-13,1.0313
2013-11-14,-0.3403
2013-11-15,1.6067
2013-11-16,
2013-11-17,
2013-11-18,0.4003
2013-11-19,1.5996000000000001
2013-11-20,3.2216
2013-11-21,1.2389999999999999
2013-11-22,0.7881
2013-11-23,
2013-11-24,
2013-11-25,-0.5014
2013-11-26,-1.4053
2013-11-27,0.5345
2013-11-28,
2013-11-29,-0.527
2013-11-30,
2013-12-01,
2013-12-02,0.7502
2013-12-03,-1.0145
2013-12-04,-0.1928
2013-12-05,0.1649
2013-12-06,2.6099
2013-12-07,
2013-12-08,
2013-12-09,-0.3804
2013-12-10,-0.276
2013-12-11,0.7981
2013-12-12,-0.0092
2013-12-13,1.1982
2013-12-14,
2013-12-15,
2013-12-16,0.6351
2013-12-17,0.1713
2013-12-18,1.3185
2013-12-19,-1.1193
2013-12-20,0.822
2013-12-21,
2013-12-22,
2013-12-23,0.7128
2013-12-24,-0.0221
2013-12-25,
2013-12-26,-0.5088
2013-12-27,-0.0534
2013-12-28,
2013-12-29,
2013-12-30,-0.5428
2013-12-31,0.6263
2014-01-01,
2014-01-02,-0.1423
2014-01-03,0.5699
2014-01-04,
2014-01-05,
2014-01-06,0.2568
2014-01-07,0.6005
2014-01-08,-0.3555
2014-01-09,0.2291
2014-01-10,-0.9669
2014-01-11,
2014-01-12,
2014-01-13,-2.1391
2014-01-14,-0.322
2014-01-15,-4.0582
2014-01-16,-0.735
2014-01-17,-1.1752
2014-01-18,
2014-01-19,
2014-01-20,
2014-01-21,0.5462
2014-01-22,0.9519
2014-01-23,-1.4716
2014-01-24,-1.2229
2014-01-25,
2014-01-26,
2014-01-27,-0.5872
2014-01-28,1.8409
2014-01-29,-1.0246
2014-01-30,2.2072
2014-01-31,-0.2437
2014-02-01,
2014-02-02,
2014-02-03,-2.5576
2014-02-04,2.664
2014-02-05,-0.6272
2014-02-06,1.3779
2014-02-07,2.4285
2014-02-08,
2014-02-09,
2014-02-10,-1.5868
2014-02-11,2.0603
2014-02-12,0.4296
2014-02-13,-0.23
2014-02-14,-0.9497
2014-02-15,
2014-02-16,
2014-02-17,
2014-02-18,0.9774
2014-02-19,-2.383
2014-02-20,-0.7224
2014-02-21,1.2652
2014-02-22,
2014-02-23,
2014-02-24,1.1319
2014-02-25,-0.5062
2014-02-26,-2.4926
2014-02-27,0.091
2014-02-28,-0.1148
2014-03-01,
2014-03-02,
2014-03-03,0.5459
2014-03-04,2.3526
2014-03-05,-0.4746
2014-03-06,0.5002
2014-03-07,-1.0839
2014-03-08,
2014-03-09,
2014-03-10,-1.1099
2014-03-11,-0.8703
2014-03-12,0.331
2014-03-13,-2.123
2014-03-14,0.4313
2014-03-15,
2014-03-16,
2014-03-17,2.0641
2014-03-18,-1.5394999999999999
2014-03-19,-1.1945000000000001
2014-03-20,-0.0344
2014-03-21,0.2163
2014-03-22,
2014-03-23,
2014-03-24,-0.0392
2014-03-25,-1.8599
2014-03-26,-0.255
2014-03-27,-0.0251
2014-03-28,-1.6297000000000001
2014-03-29,
2014-03-30,
2014-03-31,0.8462
2014-04-01,-2.3707
2014-04-02,3.702
2014-04-03,0.9436
2014-04-04,-2.7846
2014-04-05,
2014-04-06,
2014-04-07,-2.1776
2014-04-08,-0.182
2014-04-09,0.4064
2014-04-10,-1.1365
2014-04-11,-0.7244
2014-04-12,
2014-04-13,
2014-04-14,1.2637
2014-04-15,1.2166
2014-04-16,2.1563
2014-04-17,0.1212
2014-04-18,
2014-04-19,
2014-04-20,
2014-04-21,1.1701
2014-04-22,1.6152
2014-04-23,0.2257
2014-04-24,0.7245
2014-04-25,-1.6135000000000002
2014-04-26,
2014-04-27,
2014-04-28,-0.4248
2014-04-29,0.8731
2014-04-30,0.536
2014-05-01,0.5087
2014-05-02,-1.5476
2014-05-03,
2014-05-04,
2014-05-05,-0.0148
2014-05-06,-2.0072
2014-05-07,1.786
2014-05-08,-4.7633
2014-05-09,-2.035
2014-05-10,
2014-05-11,
2014-05-12,1.6629
2014-05-13,-0.2822
2014-05-14,0.5293
2014-05-15,-1.4388
2014-05-16,-0.2962
2014-05-17,
2014-05-18,
2014-05-19,1.6179999999999999
2014-05-20,-1.9211
2014-05-21,2.294
2014-05-22,0.8637
2014-05-23,-0.6087
2014-05-24,
2014-05-25,
2014-05-26,
2014-05-27,2.4497999999999998
2014-05-28,-0.8055
2014-05-29,-0.4086
2014-05-30,0.7179
2014-05-31,
2014-06-01,
2014-06-02,-1.1253
2014-06-03,0.3141
2014-06-04,-1.0062
2014-06-05,-1.2549000000000001
2014-06-06,-0.1943
2014-06-07,
2014-06-08,
2014-06-09,-0.5998
2014-06-10,0.6405
2014-06-11,-0.9363
2014-06-12,2.299
2014-06-13,0.6458
2014-06-14,
2014-06-15,
2014-06-16,-0.3829
2014-06-17,1.1116
2014-06-18,1.8083
2014-06-19,-0.6156
2014-06-20,-1.0662
2014-06-21,
2014-06-22,
2014-06-23,1.7088999999999999
2014-06-24,-4.0416
2014-06-25,-1.1831
2014-06-26,0.7024
2014-06-27,-0.6975
2014-06-28,
2014-06-29,
2014-06-30,0.5161
2014-07-01,-1.3658000000000001
2014-07-02,0.7514
2014-07-03,1.3691
2014-07-04,
2014-07-05,
2014-07-06,
2014-07-07,-0.4625
2014-07-08,-2.1224
2014-07-09,0.8199
2014-07-10,-1.8512
2014-07-11,0.5179
2014-07-12,
2014-07-13,
2014-07-14,1.1443
2014-07-15,0.5576
2014-07-16,0.6825
2014-07-17,1.2657
2014-07-18,1.6421000000000001
2014-07-19,
2014-07-20,
2014-07-21,1.065
2014-07-22,1.2982
2014-07-23,-0.7337
2014-07-24,-0.7898
2014-07-25,0.398
2014-07-26,
2014-07-27,
2014-07-28,-0.3812
2014-07-29,-0.3061
2014-07-30,0.348
2014-07-31,-1.9636
2014-08-01,-0.0208
2014-08-02,
2014-08-03,
2014-08-04,0.921
2014-08-05,-1.4385
2014-08-06,0.5545
2014-08-07,-2.0133
2014-08-08,1.5928
2014-08-09,
2014-08-10,
2014-08-11,-1.0452
2014-08-12,-0.7975
2014-08-13,-0.0639
2014-08-14,0.847
2014-08-15,-0.9033
2014-08-16,
2014-08-17,
2014-08-18,1.2793
2014-08-19,-2.2684
2014-08-20,0.657
2014-08-21,0.8881
2014-08-22,0.2811
2014-08-23,
2014-08-24,
2014-08-25,0.2485
2014-08-26,-0.095
2014-08-27,-0.6442
2014-08-28,0.2763
2014-08-29,0.1643
2014-08-30,
2014-08-31,
2014-09-01,
2014-09-02,-0.3704
2014-09-03,-1.572
2014-09-04,0.1511
2014-09-05,0.5657
2014-09-06,
2014-09-07,
2014-09-08,0.4125
2014-09-09,-0.1494
2014-09-10,1.651
2014-09-11,0.0473
2014-09-12,2.6216
2014-09-13,
2014-09-14,
2014-09-15,0.452
2014-09-16,0.6392
2014-09-17,2.5507
2014-09-18,1.0999
2014-09-19,-0.1225
2014-09-20,
2014-09-21,
2014-09-22,-1.4917
2014-09-23,-0.6226
2014-09-24,-0.2306
2014-09-25,-1.7182
2014-09-26,0.4294
2014-09-27,
2014-09-28,
2014-09-29,-0.6464
2014-09-30,-0.0768
2014-10-01,-0.4973
2014-10-02,1.8807
2014-10-03,0.349
2014-10-04,
2014-10-05,
2014-10-06,0.3427
2014-10-07,-1.3761999999999999
2014-10-08,2.5362
2014-10-09,0.8294
2014-10-10,0.2906
2014-10-11,
2014-10-12,
2014-10-13,-2.4263
2014-10-14,1.2131
2014-10-15,0.9002
2014-10-16,-2.5631
2014-10-17,-0.5413
2014-10-18,
2014-10-19,
2014-10-20,1.6632
2014-10-21,-0.1901
2014-10-22,-0.386
2014-10-23,2.2191
2014-10-24,1.6983000000000001
2014-10-25,
2014-10-26,
2014-10-27,-0.4453
2014-10-28,-0.1264
2014-10-29,0.2532
2014-10-30,-1.0683
2014-10-31,2.2383
2014-11-01,
2014-11-02,
2014-11-03,0.7201
2014-11-04,3.6846
2014-11-05,-0.046
2014-11-06,1.1498
2014-11-07,-0.6275
2014-11-08,
2014-11-09,
2014-11-10,0.3615
2014-11-11,0.8708
2014-11-12,-0.0181
2014-11-13,0.9087
2014-11-14,-0.2912
2014-11-15,
2014-11-16,
2014-11-17,-0.1618
2014-11-18,-1.0126
2014-11-19,0.3501
2014-11-20,-0.3942
2014-11-21,0.2001
2014-11-22,
2014-11-23,
2014-11-24,0.6491
2014-11-25,-0.2887
2014-11-26,-0.1176
2014-11-27,
2014-11-28,2.3413
2014-11-29,
2014-11-30,
2014-12-01,-0.9602
2014-12-02,0.4066
2014-12-03,0.712
2014-12-04,0.3181
2014-12-05,-1.0042
2014-12-06,
2014-12-07,
2014-12-08,0.476
2014-12-09,-0.6066
2014-12-10,-0.6326
2014-12-11,1.076
2014-12-12,-2.5327
2014-12-13,
2014-12-14,
2014-12-15,0.178
2014-12-16,-2.0549
2014-12-17,3.0795
2014-12-18,1.0831
2014-12-19,-1.0581
2014-12-20,
2014-12-21,
2014-12-22,1.5657
2014-12-23,-0.7375
2014-12-24,-0.7609
2014-12-25,
2014-12-26,0.0676
2014-12-27,
2014-12-28,
2014-12-29,0.1127
2014-12-30,-0.1531
2014-12-31,-1.1272
2015-01-01,
2015-01-02,-0.7524
2015-01-03,
2015-01-04,
2015-01-05,0.5468
2015-01-06,-1.4303
2015-01-07,1.414
2015-01-08,1.2570999999999999
2015-01-09,0.0587
2015-01-10,
2015-01-11,
2015-01-12,-2.617
2015-01-13,-2.9329
2015-01-14,-0.716
2015-01-15,-1.1154
2015-01-16,1.8086
2015-01-17,
2015-01-18,
2015-01-19,
2015-01-20,-0.6829
2015-01-21,-0.678
2015-01-22,3.6938
2015-01-23,1.1764999999999999
2015-01-24,
2015-01-25,
2015-01-26,0.4799
2015-01-27,-2.3192
2015-01-28,-3.4133
2015-01-29,-0.2775
2015-01-30,0.4198
2015-01-31,
2015-02-01,
2015-02-02,1.3027
2015-02-03,1.4203000000000001
2015-02-04,1.7174
2015-02-05,5.0465
2015-02-06,1.2708
2015-02-07,
2015-02-08,
2015-02-09,0.1355
2015-02-10,0.9911
2015-02-11,0.2335
2015-02-12,1.1171
2015-02-13,-0.5161
2015-02-14,
2015-02-15,
2015-02-16,
2015-02-17,0.6818
2015-02-18,-0.017
2015-02-19,-0.3663
2015-02-20,0.4745
2015-02-21,
2015-02-22,
2015-02-23,-0.2553
2015-02-24,0.4735
2015-02-25,1.4096
2015-02-26,-0.2596
2015-02-27,-1.2046999999999999
2015-02-28,
2015-03-01,
2015-03-02,1.6825
2015-03-03,-1.5502
2015-03-04,-1.129
2015-03-05,0.498
2015-03-06,-1.5762
2015-03-07,
2015-03-08,
2015-03-09,1.5232999999999999
2015-03-10,-2.5563000000000002
2015-03-11,0.2852
2015-03-12,0.9493
2015-03-13,-0.4463
2015-03-14,
2015-03-15,
2015-03-16,1.6848999999999998
2015-03-17,0.2404
2015-03-18,-0.8736
2015-03-19,2.2638
2015-03-20,-0.0042
2015-03-21,
2015-03-22,
2015-03-23,-0.5788
2015-03-24,-0.4334
2015-03-25,-1.434
2015-03-26,-0.5196
2015-03-27,0.9706
2015-03-28,
2015-03-29,
2015-03-30,1.2932000000000001
2015-03-31,-0.7277
2015-04-01,-1.0074
2015-04-02,-0.8878
2015-04-03,
2015-04-04,
2015-04-05,
2015-04-06,0.201
2015-04-07,0.2093
2015-04-08,0.3002
2015-04-09,0.1692
2015-04-10,0.4418
2015-04-11,
2015-04-12,
2015-04-13,-0.4829
2015-04-14,-0.8276
2015-04-15,0.3976
2015-04-16,0.0392
2015-04-17,-2.7014
2015-04-18,
2015-04-19,
2015-04-20,0.8942
2015-04-21,-0.6868
2015-04-22,0.6648
2015-04-23,-0.1862
2015-04-24,-0.7993
2015-04-25,
2015-04-26,
2015-04-27,-0.2865
2015-04-28,0.6914
2015-04-29,0.2096
2015-04-30,-0.1023
2015-05-01,0.5745
2015-05-02,
2015-05-03,
2015-05-04,0.341
2015-05-05,2.4626
2015-05-06,-2.1148
2015-05-07,2.5653
2015-05-08,2.2094
2015-05-09,
2015-05-10,
2015-05-11,0.7388
2015-05-12,-0.025
2015-05-13,0.0583
2015-05-14,0.1791
2015-05-15,-0.7235
2015-05-16,
2015-05-17,
2015-05-18,-0.4565
2015-05-19,0.0715
2015-05-20,-0.8787
2015-05-21,-0.1739
2015-05-22,0.6458
2015-05-23,
2015-05-24,
2015-05-25,
2015-05-26,-1.3467
2015-05-27,0.4279
2015-05-28,0.75
2015-05-29,0.1438
2015-05-30,
2015-05-31,
2015-06-01,-0.5237
2015-06-02,0.1528
2015-06-03,-0.7037
2015-06-04,0.444
2015-06-05,0.5398
2015-06-06,
2015-06-07,
2015-06-08,-0.4143
2015-06-09,0.5561
2015-06-10,1.5154999999999998
2015-06-11,0.6363
2015-06-12,-1.1157
2015-06-13,
2015-06-14,
2015-06-15,-0.5198
2015-06-16,-1.2262
2015-06-17,-0.0384
2015-06-18,-0.239
2015-06-19,-1.8695
2015-06-20,
2015-06-21,
2015-06-22,0.6583
2015-06-23,-0.4461
2015-06-24,-0.7831
2015-06-25,-0.1447
2015-06-26,-0.6894
2015-06-27,
2015-06-28,
2015-06-29,-1.7112
2015-06-30,0.5938
2015-07-01,0.9526
2015-07-02,0.5759
2015-07-03,
2015-07-04,
2015-07-05,
2015-07-06,-1.176
2015-07-07,1.2747
2015-07-08,-2.3632
2015-07-09,1.1584
2015-07-10,2.2457
2015-07-11,
2015-07-12,
2015-07-13,-0.2048
2015-07-14,-0.441
2015-07-15,0.4079
2015-07-16,1.4852
2015-07-17,-0.2583
2015-07-18,
2015-07-19,
2015-07-20,-0.0906
2015-07-21,0.0821
2015-07-22,0.6862
2015-07-23,-1.4788000000000001
2015-07-24,-0.3611
2015-07-25,
2015-07-26,
2015-07-27,-1.096
2015-07-28,-0.0662
2015-07-29,0.6008
2015-07-30,0.5885
2015-07-31,-0.441
2015-08-01,
2015-08-02,
2015-08-03,0.8069
2015-08-04,0.335
2015-08-05,2.9872
2015-08-06,-0.2273
2015-08-07,0.1055
2015-08-08,
2015-08-09,
2015-08-10,1.3319
2015-08-11,-1.46
2015-08-12,-0.3039
2015-08-13,0.6478
2015-08-14,1.2368000000000001
2015-08-15,
2015-08-16,
2015-08-17,0.1454
2015-08-18,1.2656
2015-08-19,-0.0287
2015-08-20,0.1271
2015-08-21,-3.1029
2015-08-22,
2015-08-23,
2015-08-24,-4.9766
2015-08-25,-1.0714
2015-08-26,3.0649
2015-08-27,1.1468
2015-08-28,0.1897
2015-08-29,
2015-08-30,
2015-08-31,-1.7210999999999999
2015-09-01,-1.7031
2015-09-02,0.8863
2015-09-03,1.0596
2015-09-04,-0.9261
2015-09-05,
2015-09-06,
2015-09-07,
2015-09-08,3.404
2015-09-09,-1.4157
2015-09-10,1.7086000000000001
2015-09-11,0.4636
2015-09-12,
2015-09-13,
2015-09-14,-0.817
2015-09-15,-0.0214
2015-09-16,-0.0257
2015-09-17,-1.3879000000000001
2015-09-18,-0.8427
2015-09-19,
2015-09-20,
2015-09-21,1.4851
2015-09-22,-2.2404
2015-09-23,1.2408
2015-09-24,-1.1253
2015-09-25,3.6658
2015-09-26,
2015-09-27,
2015-09-28,-2.9872
2015-09-29,-0.0833
2015-09-30,3.1608
2015-10-01,-0.617
2015-10-02,-0.8821
2015-10-03,
2015-10-04,
2015-10-05,2.3674
2015-10-06,-0.287
2015-10-07,-1.0538
2015-10-08,0.1583
2015-10-09,-2.2463
2015-10-10,
2015-10-11,
2015-10-12,1.9659
2015-10-13,-0.9597
2015-10-14,-0.783
2015-10-15,2.9954
2015-10-16,0.707
2015-10-17,
2015-10-18,
2015-10-19,1.0005
2015-10-20,0.5702
2015-10-21,-1.9699
2015-10-22,3.7403
2015-10-23,1.2452
2015-10-24,
2015-10-25,
2015-10-26,-0.5667
2015-10-27,3.3631
2015-10-28,0.7665
2015-10-29,1.6183
2015-10-30,-3.6052999999999997
2015-10-31,
2015-11-01,
2015-11-02,3.5460000000000003
2015-11-03,-0.3252
2015-11-04,-0.096
2015-11-05,0.4803
2015-11-06,0.3136
2015-11-07,
2015-11-08,
2015-11-09,-0.3888
2015-11-10,0.9147
2015-11-11,0.11
2015-11-12,-1.4774
2015-11-13,-0.619
2015-11-14,
2015-11-15,
2015-11-16,1.4043999999999999
2015-11-17,-0.0687
2015-11-18,0.6414
2015-11-19,-0.2542
2015-11-20,0.2244
2015-11-21,
2015-11-22,
2015-11-23,-0.0835
2015-11-24,-1.5760999999999998
2015-11-25,0.1389
2015-11-26,
2015-11-27,0.2774
2015-11-28,
2015-11-29,
2015-11-30,-0.1499
2015-12-01,0.4272
2015-12-02,-0.7281
2015-12-03,-2.0112
2015-12-04,4.0577
2015-12-05,
2015-12-06,
2015-12-07,-0.1779
2015-12-08,-0.9444
2015-12-09,-3.4076
2015-12-10,0.0713
2015-12-11,-3.3708
2015-12-12,
2015-12-13,
2015-12-14,0.9756
2015-12-15,1.7997999999999998
2015-12-16,-0.912
2015-12-17,0.2624
2015-12-18,-1.5259
2015-12-19,
2015-12-20,
2015-12-21,1.1694
2015-12-22,1.071
2015-12-23,0.3639
2015-12-24,0.3665
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,0.9884
2015-12-29,1.3089
2015-12-30,-0.3143
2015-12-31,-0.2608
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,-1.9003999999999999
2016-01-05,2.4623
2016-01-06,-0.8929
2016-01-07,-0.4348
2016-01-08,-1.5344
2016-01-09,
2016-01-10,
2016-01-11,0.947
2016-01-12,0.4869
2016-01-13,-2.8558
2016-01-14,1.3989
2016-01-15,-1.8475000000000001
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,1.4585
2016-01-20,-2.4897
2016-01-21,-0.3089
2016-01-22,3.8004
2016-01-23,
2016-01-24,
2016-01-25,-0.9989
2016-01-26,1.1537
2016-01-27,0.453
2016-01-28,0.6963
2016-01-29,3.6379
2016-01-30,
2016-01-31,
2016-02-01,1.1903
2016-02-02,-0.9178
2016-02-03,-0.5331
2016-02-04,-6.4581
2016-02-05,-4.0229
2016-02-06,
2016-02-07,
2016-02-08,1.1813
2016-02-09,1.5985
2016-02-10,-2.6112
2016-02-11,-1.3829
2016-02-12,1.3251
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,0.6814
2016-02-17,3.5731
2016-02-18,-0.9903
2016-02-19,1.6888999999999998
2016-02-20,
2016-02-21,
2016-02-22,-0.5482
2016-02-23,-2.055
2016-02-24,1.1132
2016-02-25,0.2865
2016-02-26,-2.0773
2016-02-27,
