word,k,lag,score
served,16,7,0.0001874930652245572
council,11,7,0.0001874931812872478
earnings,5,8,0.0001874932695769264
committee,29,5,0.00018749359316340078
stocks,10,8,0.0001874937518542354
justice,24,6,0.000187493839090282
firm,29,5,0.00018749403435156206
house,13,7,0.00018749408971521783
garden,11,7,0.00018749415452408436
investment,4,8,0.00018749421006153437
sell,8,8,0.0001874942798730032
technology,5,8,0.00018749428602498358
economic,23,6,0.0001874943040942677
fed,29,5,0.00018749434750936928
restaurant,2,8,0.00018749451529799478
business,30,5,0.00018749479242189017
invest,24,6,0.000187494809059376
garden,3,8,0.0001874951265918435
war,27,5,0.00018749522354202122
car,30,5,0.0001874953512893572
society,4,8,0.00018749536562684196
rich,13,7,0.00018749552732022978
financial,23,6,0.0001874955598662875
community,5,8,0.00018749561595530004
corporation,11,7,0.00018749571951717176
community,27,5,0.00018749580618267133
movement,28,6,0.00018749588773472816
ore,26,6,0.00018749590093888023
lifestyle,16,7,0.0001874959308151843
revenue,22,6,0.00018749598899114167
health,6,8,0.00018749613624873131
nyse,19,7,0.00018749619419506709
stock,26,5,0.0001874962782836797
seats,11,8,0.00018749628073432567
portfolio,23,6,0.00018749628329390878
gain,27,6,0.00018749631187329989
portfolio,28,6,0.00018749632818806957
selling,27,6,0.0001874966185747725
committee,30,5,0.00018749662277000152
debt,18,7,0.00018749691463423835
project,5,8,0.0001874969247497612
economics,22,6,0.00018749693922301218
movement,21,6,0.0001874971160012413
election,19,5,0.0001874971680559658
movement,26,6,0.00018749717274260344
oil,20,7,0.0001874972191111466
government,4,8,0.000187497281751207
economy,2,8,0.00018749797004287468
freedom,14,7,0.00018749799252741367
health,12,7,0.00018749809479241933
fed,13,7,0.0001874982856416138
markets,14,7,0.00018749838538935202
health,23,6,0.0001874984093148145
elections,11,7,0.00018749842795155898
law,23,6,0.0001874984956606284
markets,24,6,0.0001874984987774107
ltd,18,7,0.00018749854467014004
development,30,5,0.00018749862995821314
wisconsin,24,6,0.00018749884151925982
pennsylvania,30,5,0.00018749885155366387
markets,22,6,0.00018749896074089108
lifestyle,27,6,0.00018749897819554616
council,23,6,0.00018749904106671217
gain,5,8,0.00018749915989254816
business,14,7,0.00018749918127777742
cancer,27,5,0.0001874992146225304
federal,11,7,0.00018749928053208946
train,18,7,0.00018749928155290685
gold,11,8,0.0001874992949706048
gain,1,9,0.00018749939263537087
federal,29,5,0.0001874994166669228
community,11,7,0.00018749941733836513
gold,30,5,0.00018749955104794823
democratic,19,6,0.0001874995645196843
security,27,5,0.00018749962569458934
environment,18,7,0.00018749964530372394
conflict,28,5,0.0001874996532954641
inc,4,8,0.000187499719131303
management,23,6,0.0001874997400829189
culture,27,5,0.00018749978902028082
water,15,7,0.0001874998519919991
million,4,8,0.00018749995618105958
social,14,7,0.00018750007212259422
products,5,8,0.00018750010371089822
ceo,30,5,0.00018750012753179055
ore,15,7,0.0001875001942219384
stocks,29,6,0.0001875002158873804
earths,28,6,0.0001875002508797234
arts,19,6,0.00018750042555687327
court,24,6,0.00018750052251381385
global,18,7,0.0001875006006530759
car,11,7,0.00018750070357853674
inc,29,6,0.00018750072939053354
stocks,27,5,0.00018750080455602519
economy,29,6,0.00018750089994816618
corporation,23,6,0.0001875009263298053
present,26,6,0.00018750096773404432
media,2,8,0.0001875010010034894
wisconsin,30,5,0.00018750100632307105
happy,28,5,0.00018750103085525283
religion,28,6,0.00018750105128229413
illinois,29,5,0.0001875011729266304
corporation,27,5,0.00018750119601825894
environment,20,7,0.0001875012344712108
georgia,22,6,0.00018750126195851225
economy,11,8,0.0001875012792811179
services,11,7,0.00018750133073766584
car,12,7,0.00018750146229056227
bubble,5,8,0.00018750147204776827
secretary,24,6,0.0001875014997870443
economy,7,8,0.0001875015043983599
financial,30,5,0.00018750153545823764
DOW_JONES,30,2,0.00018750158308796053
market,14,7,0.00018750160286079773
community,23,6,0.00018750170853760334
bubble,7,8,0.00018750174026879808
seats,16,7,0.00018750182930699996
chance,19,7,0.00018750184136373798
inflation,20,7,0.00018750184724795454
washington,4,8,0.00018750186590993785
health,19,7,0.00018750192052814827
bank,11,8,0.00018750196187191173
stats,2,8,0.00018750209520936256
election,11,7,0.0001875021775335492
marriage,28,5,0.00018750244781279556
risk,5,8,0.00018750250007128119
dow_jones,22,6,0.00018750258373882706
marketing,18,7,0.0001875025841744885
water,11,7,0.00018750272988922844
inc,11,7,0.00018750282932740773
project,26,5,0.00018750287462452616
voter,21,6,0.00018750292956039636
economic,2,8,0.00018750295151816724
health,22,6,0.00018750299096668966
energy,27,5,0.0001875029940644414
growth,19,6,0.00018750310780658177
lifestyle,4,8,0.00018750314715862586
marriage,25,6,0.0001875032835808876
election,19,7,0.000187503292902595
restaurant,14,7,0.00018750343091743715
president,2,8,0.00018750343524745204
trader,17,7,0.00018750354538325461
community,22,6,0.00018750375768237124
ring,27,5,0.0001875039192391364
housing,14,7,0.00018750392349578635
global,4,8,0.00018750396086972428
million,21,6,0.00018750403595295346
inc,18,7,0.00018750417813343223
members,27,5,0.0001875042126608514
case,13,7,0.0001875042725202618
crash,7,8,0.000187504290922184
selling,28,5,0.00018750441787110655
virginia,29,6,0.0001875044205747678
william,14,7,0.00018750443732346546
arts,14,7,0.00018750449152506502
voters,3,8,0.00018750453762661674
economics,26,5,0.00018750454256167962
government,24,6,0.00018750473477758536
services,18,7,0.0001875047869419106
dividend,19,6,0.00018750498003118957
justice,7,8,0.00018750508178323646
kitchen,22,6,0.00018750508539769052
security,30,5,0.0001875051637473426
district,18,7,0.00018750520140666026
bonds,22,6,0.0001875052371545858
arts,27,5,0.0001875052986479212
financial,18,7,0.00018750537656995773
texas,5,8,0.00018750538017765374
portfolio,30,5,0.0001875054599141193
law,27,5,0.000187505509614258
voters,14,7,0.00018750554384145817
environment,23,6,0.00018750557230738733
marriage,28,6,0.0001875056892542789
william,30,5,0.00018750570873020785
industry,30,5,0.00018750583605176295
opportunity,9,8,0.0001875058382919141
tourism,7,8,0.0001875058655716999
legal,29,5,0.0001875058999979673
union,5,8,0.00018750597051829938
water,14,7,0.00018750599325242267
missouri,24,6,0.00018750602558709138
president,26,5,0.00018750608482850207
marketing,5,8,0.00018750609053198197
loss,10,8,0.0001875061684731431
corporation,19,7,0.0001875062007050487
million,28,6,0.00018750627124361745
trader,30,5,0.00018750630474042334
dow_jones,21,6,0.00018750641111117732
senate,22,6,0.00018750644668344044
labor,11,7,0.00018750645199834884
district,29,6,0.00018750650114767353
earths,5,8,0.00018750656493137294
washington,28,6,0.00018750659759559596
freedom,29,5,0.00018750660268775028
court,29,5,0.00018750663289160714
minister,27,5,0.00018750664228326278
home,8,8,0.00018750665791353457
train,17,7,0.00018750669724046877
republican,1,9,0.00018750672261085428
district,30,5,0.0001875067652308085
opportunity,4,8,0.00018750679544246227
garden,18,7,0.0001875068005994617
returns,26,5,0.00018750682549333796
ministry,26,6,0.00018750701187306452
corporation,30,5,0.00018750704713474075
court,30,5,0.0001875070897416412
police,30,5,0.00018750710069898103
voter,4,8,0.00018750719315288643
investment,23,6,0.00018750721550211746
fine,5,8,0.00018750723257213812
tourism,22,6,0.00018750735286932825
garden,9,8,0.00018750741629827315
illinois,22,6,0.00018750751543760913
car,9,8,0.00018750754462834026
profit,6,8,0.00018750759150504628
security,24,6,0.0001875076251942943
union,29,6,0.0001875076396092872
secretary,19,7,0.00018750769551947085
union,13,7,0.00018750778571555697
restaurant,19,7,0.0001875078157318878
minister,5,8,0.0001875079753590446
sell,5,8,0.00018750802483182772
travel,24,6,0.00018750813986167505
council,22,6,0.00018750817193982384
government,30,5,0.00018750818634509457
markets,1,9,0.0001875082461860297
headlines,11,8,0.0001875082761467473
ring,11,7,0.00018750828957068473
crash,26,6,0.00018750847111383134
stocks,18,7,0.0001875084774004354
home,16,7,0.0001875084834677929
home,13,7,0.00018750857124023236
trader,18,7,0.00018750857820313922
color,17,7,0.00018750860598572158
wisconsin,4,8,0.00018750860972338606
DOW_JONES,15,5,0.0001875087047015242
selling,6,8,0.00018750874154525968
committee,5,8,0.0001875087439073356
stocks,6,8,0.00018750878925378577
firm,5,8,0.00018750896805915359
forex,6,8,0.0001875089683176524
fine,4,8,0.00018750899212222738
kitchen,23,6,0.0001875090328911398
project,11,8,0.0001875090771999022
missouri,23,6,0.00018750915975103785
energy,30,5,0.00018750923893471867
technology,23,6,0.00018750936353327966
gain,25,6,0.00018750940989107986
short,13,7,0.00018750955297607862
representatives,4,8,0.00018750959836179797
health,20,6,0.00018750967891153543
wisconsin,5,8,0.0001875097528318897
ring,19,6,0.00018750982661000864
texas,24,6,0.00018750985016548406
gain,17,7,0.00018750990241596282
party,26,5,0.0001875099095955885
restaurant,1,9,0.000187509910443281
fun,20,7,0.0001875099465445265
development,22,6,0.00018750996630482032
travel,25,6,0.00018750999736206
rights,12,7,0.00018751006349889549
bubble,8,8,0.0001875100804305241
earths,29,5,0.0001875101807178085
election,4,8,0.00018751025791627292
invest,19,7,0.00018751036789327124
elections,14,7,0.00018751042684723909
companies,22,6,0.00018751047346498903
police,29,5,0.00018751055081990314
war,7,8,0.0001875105829968818
office,23,6,0.00018751063620141544
arts,6,8,0.00018751070398078545
nyse,29,6,0.00018751077447593052
ring,26,6,0.00018751084147515995
companies,28,5,0.0001875108763766807
democratic,11,7,0.00018751089930922501
food,25,6,0.00018751101448564715
service,18,7,0.00018751107895569876
travel,8,8,0.0001875110867848539
bonds,29,6,0.00018751109003522855
return,22,6,0.00018751116034073688
voter,14,7,0.00018751123827490254
market,22,6,0.0001875112685943608
project,28,6,0.000187511281193277
labor,18,7,0.00018751132689981826
management,27,5,0.00018751134426235613
marriage,26,6,0.0001875113850848536
fed,28,6,0.00018751144204101866
opportunity,8,8,0.00018751147141296632
management,11,7,0.0001875115036207545
marketing,11,7,0.0001875115133619554
ministry,9,8,0.00018751154698961562
marriage,9,8,0.00018751157605462063
earths,26,5,0.00018751158594937126
wisconsin,11,7,0.00018751165077721967
marriage,27,6,0.0001875116516886222
inflation,27,5,0.0001875117201395918
economic,14,7,0.00018751179578177767
management,18,7,0.00018751185082583688
water,25,6,0.00018751193647028607
bank,17,7,0.0001875119465254335
health,4,8,0.000187511953332594
sell,9,8,0.00018751197130510586
fine,2,8,0.00018751202108405407
revenue,10,8,0.00018751202923369834
ltd,6,8,0.00018751204103418706
management,14,7,0.0001875120410518502
technology,27,5,0.00018751207362383766
corporation,18,7,0.000187512121518442
social,30,5,0.00018751212639853278
inflation,22,6,0.00018751217185326892
founded,18,7,0.0001875122229717066
members,5,8,0.0001875122314031688
portfolio,26,6,0.0001875122436871709
kitchen,1,9,0.00018751230701453758
vermont,27,6,0.00018751232795675429
growth,11,7,0.0001875123516066586
tennessee,6,8,0.00018751240419017154
security,4,8,0.00018751241890397832
oil,5,8,0.00018751244170074296
financial,11,7,0.00018751244275879713
health,28,5,0.0001875124747174124
services,4,8,0.00018751249825968089
conflict,20,7,0.0001875125174347397
minister,6,8,0.00018751255411945247
rare,19,6,0.00018751256519202903
metals,27,5,0.00018751259615097982
metals,4,8,0.00018751267489463283
college,18,7,0.0001875127664642499
fed,21,6,0.00018751283471362906
virginia,30,5,0.00018751290694170525
sell,27,6,0.00018751291022838879
management,4,8,0.00018751302238075284
sell,21,6,0.00018751305911278942
massachusetts,22,6,0.00018751306812794804
kentucky,10,8,0.00018751307060054165
senate,29,6,0.00018751310460597055
justice,29,6,0.00018751311249942448
train,29,5,0.00018751315892413613
products,22,6,0.0001875132276586655
economy,14,7,0.00018751324104754086
party,6,8,0.00018751326918176628
short,14,7,0.0001875133388404239
pennsylvania,5,8,0.00018751333943998626
business,27,5,0.00018751341778442125
william,23,6,0.00018751344502962528
marketing,29,5,0.00018751345487621248
financial,4,8,0.00018751346403819062
missouri,6,8,0.00018751349485999165
minister,19,6,0.0001875135137493523
opportunity,5,8,0.0001875137560539088
restaurant,24,6,0.00018751395717136196
present,19,6,0.00018751405952309355
fed,15,7,0.00018751417977356136
judge,7,8,0.0001875142127886398
vermont,3,8,0.00018751422656221615
washington,24,6,0.00018751423256998877
kentucky,20,6,0.0001875142394911422
sell,6,8,0.0001875144934550261
health,30,5,0.0001875144985022459
earths,11,7,0.00018751450711651936
voters,13,7,0.00018751452066092787
banking,14,7,0.00018751452384215242
council,4,8,0.00018751452752627479
consume,18,7,0.00018751455975459658
gains,10,8,0.00018751462628132707
garden,29,5,0.00018751466454354214
default,21,6,0.00018751466877268296
management,6,8,0.0001875146797008381
secretary,11,8,0.00018751471381836936
garden,30,5,0.00018751471625480612
stock,23,6,0.0001875147918881387
conflict,13,7,0.0001875148565736131
inc,27,5,0.0001875148911029856
credit,27,5,0.00018751493686364944
revenue,23,6,0.00018751493715960508
vermount,24,6,0.0001875150486569127
crash,23,6,0.000187515079462539
vermont,17,7,0.00018751511386942232
conflict,30,5,0.00018751511539758707
economy,5,8,0.0001875152346460741
lifestyle,25,6,0.00018751524059973775
washington,27,5,0.0001875153057919039
labor,15,7,0.00018751541062603857
law,29,5,0.00018751541343842414
crash,6,8,0.0001875155078056485
consumption,3,8,0.0001875155708380478
development,1,9,0.0001875156845131338
legal,30,5,0.00018751574458196604
return,19,6,0.00018751578659674897
ohio,18,7,0.00018751588280125996
markets,20,7,0.00018751591860506321
rich,4,8,0.00018751593272086107
economic,3,8,0.00018751594893703826
car,26,6,0.00018751612146398637
portfolio,20,7,0.00018751628949101947
rights,23,6,0.0001875163218225226
party,7,8,0.00018751636807282963
metals,13,7,0.00018751639003820089
rare,30,5,0.0001875164049874342
york,4,8,0.00018751641909442226
conflict,29,5,0.00018751646206289317
ltd,19,6,0.0001875165278584961
happy,27,5,0.0001875165285524856
court,14,7,0.00018751658079972156
stock,11,8,0.00018751660528045936
william,24,6,0.0001875167823091105
restaurant,19,6,0.00018751681685259269
oil,4,8,0.00018751682297907948
missouri,11,7,0.00018751683795661752
energy,22,6,0.00018751689850598574
travel,23,6,0.00018751694490479458
corporation,11,8,0.00018751705016149556
markets,16,7,0.000187517076024854
fun,7,8,0.00018751730973820736
fond,28,5,0.00018751733043229475
illinois,23,6,0.00018751737926144639
illinois,30,5,0.0001875174470925568
market,20,6,0.00018751748472261947
train,9,8,0.00018751749668683267
fun,18,7,0.00018751752297747057
rare,28,6,0.00018751757636982692
garden,22,6,0.00018751758551417631
finance,4,8,0.00018751767331106906
gains,8,8,0.00018751770556876493
nasdaq,10,8,0.00018751771637352105
society,23,6,0.00018751777862183986
corporation,12,7,0.00018751778212896308
invest,14,7,0.00018751779509613704
georgia,29,5,0.00018751784069215142
inc,14,7,0.0001875178559667611
case,16,7,0.00018751803544857167
federal,21,6,0.00018751806308973923
governor,30,5,0.00018751806610819847
pennsylvania,23,6,0.00018751807198119278
sell,3,8,0.00018751809623628453
oil,23,6,0.00018751811281173404
credit,11,8,0.00018751813083188646
project,22,6,0.00018751825908662725
georgia,30,5,0.00018751832437734653
house,21,6,0.00018751844412226356
conflict,27,5,0.00018751846203976492
william,22,6,0.00018751850636574872
short,3,8,0.00018751862901651947
train,1,9,0.00018751864291561134
marriage,7,8,0.00018751871531167956
risk,24,6,0.00018751871770032592
security,21,6,0.0001875187256829076
wisconsin,21,6,0.00018751873458985402
service,24,6,0.00018751874036390128
law,30,5,0.00018751876280867483
chance,22,6,0.0001875187718807385
economy,3,8,0.00018751880860080433
ore,17,7,0.0001875189324559495
war,8,8,0.00018751896073442378
debt,14,7,0.00018751902421979756
unemployment,16,7,0.00018751902657496852
oil,16,7,0.00018751905634710938
senate,23,6,0.00018751911224182475
sell,10,8,0.0001875191801527308
kitchen,7,8,0.0001875192028725955
global,22,6,0.00018751924416106474
virginia,21,6,0.00018751934113211345
college,20,6,0.0001875193439233352
color,11,7,0.00018751946990190691
district,6,8,0.0001875195749802219
virginia,10,8,0.00018751959013665133
crisis,12,7,0.00018751961539041861
debt,6,8,0.00018751966216558482
religion,26,6,0.0001875197329483108
default,29,5,0.00018751975061751685
rare,21,6,0.00018751975342547067
present,20,6,0.0001875197682095926
service,11,8,0.00018751978056222884
technology,11,7,0.0001875198173828626
act,30,5,0.00018751985409330658
food,26,6,0.00018751985460214494
lifestyle,2,8,0.00018751990594286332
consume,16,7,0.00018751992253600828
car,14,7,0.0001875200004647019
seats,11,7,0.00018752007489280224
secretary,18,7,0.00018752016739249407
metals,12,7,0.00018752019602220042
business,29,6,0.00018752020850327258
case,22,6,0.00018752022193518962
winsconsin,8,8,0.0001875202338180309
consume,15,7,0.00018752029759290482
religion,23,6,0.0001875203187099137
york,25,6,0.0001875204058375285
nasdaq,29,5,0.00018752047679012978
washington,5,8,0.00018752050727240525
votes,28,5,0.00018752051319787715
forex,11,8,0.00018752052295029905
stats,21,6,0.0001875205646436721
business,11,7,0.00018752060304448847
movement,1,9,0.00018752063486963006
forex,27,5,0.00018752064169313254
case,4,8,0.00018752067117980113
secretary,4,8,0.0001875206731990584
industry,5,8,0.0001875208302047188
arts,13,7,0.000187520885807584
stocks,21,6,0.00018752108501591803
security,29,5,0.00018752109660952242
arts,20,7,0.00018752111773165508
oil,19,7,0.00018752112651042042
consume,30,5,0.00018752115944735336
ltd,30,5,0.00018752117090357125
fed,5,8,0.00018752117246730604
social,4,8,0.00018752126666387334
movie,5,8,0.00018752128052579233
management,11,8,0.00018752134565132298
culture,20,6,0.00018752135454700738
home,19,7,0.00018752136680849537
religion,25,6,0.00018752147969645347
arts,2,8,0.00018752149563945153
garden,24,6,0.0001875215911548151
trader,11,7,0.00018752162222993696
forex,8,8,0.00018752164020520358
finance,29,5,0.00018752165029927047
kitchen,8,8,0.0001875216503762565
oil,2,8,0.00018752182307646813
lifestyle,30,5,0.00018752185985983991
service,29,6,0.00018752190229548367
garden,10,8,0.00018752191945339733
court,11,8,0.00018752193817263632
judge,11,7,0.00018752193966420193
credit,18,7,0.00018752194007484242
votes,3,8,0.00018752194804324488
wisconsin,23,6,0.00018752197159739966
cash,11,8,0.00018752198591056088
risk,4,8,0.00018752201411351645
gain,22,6,0.00018752203121719858
election,12,7,0.00018752203258513145
global,19,7,0.00018752203552787505
restaurant,20,7,0.00018752207663492532
short,20,6,0.00018752213098219842
voter,2,8,0.00018752214841216317
justice,28,5,0.0001875221949762693
police,11,8,0.00018752224604631502
housing,5,8,0.00018752229970690147
unemployment,24,6,0.00018752231443644934
william,29,5,0.00018752235890013373
kitchen,24,6,0.00018752236952094243
leverage,28,5,0.0001875223794297771
greed,29,5,0.00018752241105239684
case,20,7,0.00018752242225423058
legal,27,5,0.00018752245805806237
water,16,7,0.00018752249951808336
technology,22,6,0.00018752252025513148
conty,23,6,0.0001875226143807441
investment,20,6,0.00018752262055214496
ceo,24,6,0.00018752262415772764
media,19,6,0.00018752265575674133
world,23,6,0.00018752267568043844
vermount,19,7,0.0001875226776832059
metals,2,8,0.00018752269923294268
nyse,6,8,0.00018752271566045315
gains,13,7,0.00018752274689605116
garden,23,6,0.00018752276145396805
legal,7,8,0.00018752276179129695
gains,24,6,0.00018752277760994884
default,28,5,0.00018752278498131524
dow_jones,26,5,0.0001875229116065092
legal,24,6,0.00018752292184593766
secretary,6,8,0.0001875229392912042
finance,5,8,0.00018752301002887664
marketing,22,6,0.00018752306407537452
social,11,7,0.00018752311171184527
transaction,5,8,0.0001875231533642371
democratic,10,8,0.00018752316446964357
greed,28,6,0.00018752319291718444
committee,14,7,0.00018752321674352982
house,26,6,0.00018752323042003802
economics,27,5,0.000187523241220314
banking,26,5,0.0001875232463989776
senate,11,8,0.00018752332175789863
home,18,7,0.00018752333315486967
society,30,5,0.0001875235195739477
house,16,7,0.00018752353011874088
technology,19,7,0.00018752355733977553
texas,30,5,0.00018752367240131707
development,14,7,0.0001875236757541065
financial,27,5,0.00018752377435207556
growth,4,8,0.00018752379684839154
members,30,5,0.0001875238460207607
ministry,28,6,0.00018752385669427247
texas,11,7,0.00018752386410654284
marketing,6,8,0.00018752394984128466
crisis,13,7,0.00018752397755492794
products,30,5,0.00018752399245115943
government,27,5,0.0001875240429480862
chance,27,6,0.00018752405055833243
senate,12,7,0.00018752412377596057
default,22,6,0.0001875241752645606
present,27,6,0.00018752420976474095
county,5,8,0.00018752421075068703
opportunity,19,6,0.00018752423290342382
bonds,19,6,0.00018752431555222563
rare,5,8,0.0001875243254942024
oil,18,7,0.000187524375793279
media,26,5,0.000187524421676985
management,12,7,0.00018752445999198954
development,11,7,0.0001875245435119501
marketing,12,7,0.00018752465276992175
world,11,7,0.00018752465335634993
voters,2,8,0.00018752465771305714
cancer,22,6,0.0001875246700803845
republican,27,6,0.00018752468776114288
consume,20,7,0.0001875246966479136
election,17,7,0.00018752475079550186
conflict,15,7,0.00018752489836406218
party,19,6,0.00018752490630660702
gains,4,8,0.00018752491165828326
products,4,8,0.0001875249441432839
carolina,8,8,0.00018752494560340537
voters,9,8,0.00018752495387586475
markets,12,7,0.000187524976191752
inflation,3,8,0.00018752498436605362
firm,28,6,0.0001875249908188304
corporation,29,6,0.0001875250010382528
chance,19,6,0.00018752507538203044
votes,14,7,0.0001875250998840622
ring,25,6,0.00018752512096001435
ministry,18,7,0.00018752512240811616
rare,18,7,0.00018752513034510466
fun,12,7,0.00018752515933618933
district,24,6,0.00018752519653166265
earths,18,7,0.00018752522062295485
selling,11,8,0.00018752525825600904
governor,1,9,0.00018752528742085436
politics,10,8,0.00018752530274203046
forex,7,8,0.00018752534220853513
stats,6,8,0.00018752539509662303
william,5,8,0.00018752544043737024
revenue,19,6,0.00018752545297742073
rich,28,5,0.00018752545719511566
companies,23,6,0.0001875254823367791
rights,22,6,0.0001875255208279272
politics,26,6,0.00018752553277506375
energy,18,7,0.00018752553281739805
vermount,20,7,0.00018752555484005903
movement,18,7,0.00018752558982038575
gold,23,6,0.00018752563085940407
lifestyle,9,8,0.00018752578140253067
republican,9,8,0.0001875258283930214
stocks,3,8,0.0001875258448141348
government,7,8,0.00018752584665635182
stocks,1,9,0.00018752584705441876
risk,23,6,0.00018752585453272818
bank,23,6,0.00018752587837219818
marriage,13,7,0.0001875258797152032
oil,29,5,0.00018752590981318455
fun,21,6,0.0001875259126895016
stats,27,6,0.00018752593995953915
investment,11,7,0.00018752595175312837
restaurant,26,6,0.00018752596192233347
consumption,20,7,0.00018752596564922526
buy,17,7,0.00018752596965238352
minister,3,8,0.00018752597507443216
train,23,6,0.00018752600722354688
representatives,27,5,0.00018752603706711281
water,20,7,0.0001875260431622559
restaurant,18,7,0.00018752610200918672
court,12,7,0.00018752610323721428
selling,24,6,0.0001875261131816585
bonds,17,7,0.00018752613277196647
community,28,5,0.00018752615192318452
global,6,8,0.00018752615561176082
banking,10,8,0.00018752619743283886
social,6,8,0.00018752635011468167
opportunity,18,7,0.00018752636352491376
founded,22,6,0.0001875263976539184
religion,1,9,0.0001875264700958131
members,27,6,0.00018752648478412583
fed,11,7,0.00018752654122908638
firm,22,6,0.00018752655697405036
development,23,6,0.00018752656695492266
labor,17,7,0.00018752659108722076
earths,15,7,0.0001875266725673567
movement,29,5,0.00018752674475492964
portfolio,24,6,0.00018752678369936341
rare,1,9,0.00018752678447373427
president,3,8,0.00018752679932132016
wisconsin,12,7,0.00018752683194754165
banking,17,7,0.00018752687242231118
present,21,6,0.0001875268921154735
federal,24,6,0.0001875268979553135
party,28,5,0.00018752691622461634
cancer,29,6,0.0001875269215799033
restaurant,25,6,0.000187526932059691
forex,20,7,0.0001875269778433508
growth,6,8,0.00018752699559207897
invest,28,6,0.00018752699663148294
services,29,6,0.00018752701255675354
firm,24,6,0.00018752706149437025
consume,5,8,0.00018752712413970112
government,14,7,0.00018752725816205773
consume,23,6,0.00018752729033864055
movement,27,5,0.0001875273023843726
loss,26,5,0.00018752730606939823
short,11,7,0.00018752738812254088
cancer,1,9,0.00018752739520296293
derivatives,2,8,0.00018752741218354638
committee,1,9,0.00018752741682077526
elections,17,7,0.00018752743618709723
environment,2,8,0.00018752745891767114
cancer,28,5,0.00018752748826368181
earnings,19,6,0.000187527504351299
water,13,7,0.00018752753243019303
crash,17,7,0.000187527543037247
council,11,8,0.00018752755257503862
blacklist,2,8,0.00018752756182355556
war,29,5,0.00018752758605472292
kitchen,30,5,0.0001875275991527444
earths,26,6,0.00018752760023958606
winsconsin,30,5,0.00018752761431964132
crisis,29,5,0.00018752772663028567
arts,9,8,0.00018752775257154376
environment,25,6,0.00018752782202896272
companies,5,8,0.0001875278312933305
members,11,8,0.00018752784351736386
ring,26,5,0.00018752784876792687
kitchen,11,8,0.00018752786889595177
garden,27,5,0.0001875279787569064
inc,19,7,0.00018752798891641335
risk,25,6,0.00018752798918956408
greed,19,6,0.00018752800652062802
federal,29,6,0.0001875280079618132
environment,30,5,0.0001875280088545422
travel,30,5,0.00018752802739839015
environment,7,8,0.00018752803030734426
transaction,29,5,0.0001875280485221827
returns,29,5,0.00018752806860822336
bank,5,8,0.00018752814993002262
winsconsin,21,6,0.00018752815024191546
members,29,5,0.00018752820071657727
BUY_AND_HOLD,1,9,0.00018752824063303448
ceo,20,7,0.00018752824851080827
voters,6,8,0.0001875282921284316
bubble,9,8,0.0001875283178795371
voter,22,6,0.00018752832799213525
rare,11,7,0.0001875283584135844
kentucky,29,6,0.00018752841819724253
bubble,17,7,0.0001875284311994902
color,16,7,0.00018752847362002808
politics,2,8,0.00018752849869933466
vermont,20,6,0.00018752849942749162
carolina,11,8,0.00018752850720083668
energy,23,6,0.00018752852056737543
fond,3,8,0.0001875285404930945
movement,2,8,0.00018752854838225967
forex,9,8,0.0001875285683135892
lifestyle,26,6,0.00018752859340789727
kentucky,21,6,0.00018752860304092618
bank,27,5,0.00018752861526056256
movement,11,7,0.00018752865239988638
million,20,6,0.00018752865752130776
buy,22,6,0.00018752866153452373
nyse,23,6,0.00018752870434351893
economy,23,6,0.00018752872554681594
unemployment,30,5,0.00018752873894946283
selling,25,6,0.0001875287658741618
money,22,6,0.0001875288136631249
elected,6,8,0.00018752883065648607
ore,29,5,0.0001875288500272024
rich,22,6,0.00018752886141064625
train,19,7,0.0001875288780213159
cash,8,8,0.00018752892340535444
fine,3,8,0.00018752898745444396
travel,16,7,0.00018752899281721506
act,23,6,0.00018752903856587825
consume,7,8,0.00018752909571113525
firm,15,7,0.00018752915237189123
debt,15,7,0.0001875291907126846
BUY_AND_HOLD,10,8,0.00018752921952888376
BUY_AND_HOLD,16,7,0.00018752924401986025
million,2,8,0.00018752926684189792
court,6,8,0.00018752926718848214
ltd,4,8,0.0001875293053598021
house,20,7,0.0001875293946808496
BUY_AND_HOLD,24,6,0.00018752942561326775
massachusetts,24,6,0.00018752944385551528
community,12,7,0.00018752945637301617
money,27,5,0.0001875294679220749
stats,28,5,0.00018752951295752091
movie,28,6,0.00018752953253720636
business,4,8,0.0001875295402633539
marriage,22,6,0.00018752955499436793
management,29,6,0.00018752964790652994
police,4,8,0.00018752965875228883
firm,12,7,0.0001875296606766715
union,23,6,0.00018752967789638407
virginia,29,5,0.0001875296808289352
media,1,9,0.00018752969350153606
service,30,5,0.0001875297401284816
members,3,8,0.00018752977085570314
travel,27,6,0.00018752991366756736
secretary,29,5,0.00018752995770286843
democratic,11,8,0.00018752998159544487
law,11,7,0.00018752998941958416
york,5,8,0.00018753001746421322
inc,11,8,0.0001875300291825979
rich,29,5,0.0001875300497758006
minister,13,7,0.0001875300940995163
sell,28,6,0.0001875301204151886
health,7,8,0.00018753013322928447
conflict,26,5,0.0001875301551786117
credit,20,6,0.00018753017399694076
voter,15,7,0.00018753018430856466
success,30,5,0.00018753021249221267
fine,25,6,0.0001875302240241198
world,11,8,0.00018753028355084523
security,11,7,0.00018753029575922298
returns,19,6,0.00018753035194502338
crisis,27,5,0.00018753036491865035
union,15,7,0.00018753041869368892
ltd,11,7,0.00018753043777949095
transaction,7,8,0.00018753045109366182
